 

stn;time;rzz150mx
IYJEN;201511;0.0
IYJEN;201512;0.0
IYJEN;201601;1.6
IYJEN;201602;0.9
IYJEN;201603;1.0
IYJEN;201604;1.6
IYJEN;201605;3.2
IYJEN;201606;21.6
IYJEN;201607;10.3
IYJEN;201608;7.3
IYJEN;201609;1.4
IYJEN;201610;2.6
IYJEN;201611;1.2
IYJEN;201612;0.0
IYJEN;201701;0.2
IYJEN;201702;1.1
IYJEN;201703;1.2
IYJEN;201704;0.9
IYJEN;201705;1.4
IYJEN;201706;6.8
IYJEN;201707;18.8
IYJEN;201708;10.3
IYJEN;201709;3.1
IYJEN;201710;1.2
IYJEN;201711;1.5
IYJEN;201712;1.2
IYJEN;201801;1.7
IYJEN;201802;0.8
IYJEN;201803;2.2
IYJEN;201804;2.1
IYJEN;201805;4.3
IYJEN;201806;17.4
IYJEN;201807;18.2
IYJEN;201808;9.9
IYJEN;201809;4.5
IYJEN;201810;2.4
IYJEN;201811;1.1
IYJEN;201812;0.9
IYJEN;201901;1.0
IYJEN;201902;0.9
