 

stn;time;rsd300y0
BRH;1908;1
BRH;1909;3
BRH;1910;4
BRH;1911;1
BRH;1912;0
BRH;1913;1
BRH;1914;2
BRH;1915;2
BRH;1916;1
BRH;1917;3
BRH;1918;1
BRH;1919;0
BRH;1920;3
BRH;1921;1
BRH;1922;3
BRH;1923;2
BRH;1924;2
BRH;1925;3
BRH;1926;0
BRH;1927;2
BRH;1928;1
BRH;1929;0
BRH;1930;2
BRH;1931;2
BRH;1932;0
BRH;1933;0
BRH;1934;4
BRH;1935;2
BRH;1936;0
BRH;1937;0
BRH;1938;6
BRH;1939;3
BRH;1940;3
BRH;1941;0
BRH;1942;0
BRH;1943;0
BRH;1944;1
BRH;1945;0
BRH;1946;2
BRH;1947;0
BRH;1948;1
BRH;1949;0
BRH;1950;3
BRH;1951;5
BRH;1952;5
BRH;1953;0
BRH;1954;3
BRH;1955;4
BRH;1956;3
BRH;1957;0
BRH;1958;3
BRH;1959;2
BRH;1960;1
BRH;1961;0
BRH;1962;1
BRH;1963;2
BRH;1964;2
BRH;1965;3
BRH;1966;1
BRH;1967;1
BRH;1968;3
BRH;1969;3
BRH;1970;1
BRH;1971;2
BRH;1972;2
BRH;1973;6
BRH;1974;0
BRH;1975;1
BRH;1976;1
BRH;1977;1
BRH;1978;3
BRH;1979;2
BRH;1980;0
BRH;1981;2
BRH;1982;3
BRH;1983;1
BRH;1984;1
BRH;1985;0
BRH;1986;1
BRH;1987;6
BRH;1988;0
BRH;1989;0
BRH;1990;1
BRH;1991;5
BRH;1992;3
BRH;1993;1
