 

stn;time;rre150yx
GVE;1950;72.0
GVE;1951;35.2
GVE;1952;32.0
GVE;1953;51.3
GVE;1954;74.2
GVE;1955;67.7
GVE;1956;70.4
GVE;1957;30.6
GVE;1958;55.2
GVE;1959;62.2
GVE;1960;57.4
GVE;1961;27.1
GVE;1962;29.2
GVE;1963;53.8
GVE;1964;49.6
GVE;1965;51.3
GVE;1966;36.5
GVE;1967;50.3
GVE;1968;53.5
GVE;1969;55.8
GVE;1970;45.3
GVE;1971;33.6
GVE;1972;34.7
GVE;1973;45.1
GVE;1974;44.3
GVE;1975;75.7
GVE;1976;66.5
GVE;1977;63.8
GVE;1978;76.1
GVE;1979;57.2
GVE;1980;42.9
GVE;1981;34.1
GVE;1982;39.0
GVE;1983;55.0
GVE;1984;33.1
GVE;1985;34.4
GVE;1986;37.9
GVE;1987;44.4
GVE;1988;40.2
GVE;1989;29.9
GVE;1990;42.0
GVE;1991;50.4
GVE;1992;47.6
GVE;1993;85.2
GVE;1994;57.6
GVE;1995;46.7
GVE;1996;55.4
GVE;1997;68.1
GVE;1998;49.4
GVE;1999;72.9
GVE;2000;55.8
GVE;2001;52.6
GVE;2002;92.6
GVE;2003;31.5
GVE;2004;52.0
GVE;2005;29.9
GVE;2006;56.3
GVE;2007;46.2
GVE;2008;55.2
GVE;2009;30.8
GVE;2010;43.4
GVE;2011;34.3
GVE;2012;58.1
GVE;2013;72.7
GVE;2014;70.2
GVE;2015;52.5
GVE;2016;32.3
GVE;2017;32.0
GVE;2018;44.8
GVE;2019;37.9
GVE;2020;41.3
