 

stn;time;rti150yx
BGG;1961;19610714
BGG;1962;19621216
BGG;1963;19630924
BGG;1964;19641007
BGG;1965;19651212
BGG;1966;19660803
BGG;1967;19670126
BGG;1968;19680921
BGG;1969;19690313
BGG;1970;19700221
BGG;1971;19710626
BGG;1972;19721122
BGG;1973;19730623
BGG;1974;19740623
BGG;1975;19750830
BGG;1976;19760726
BGG;1977;19770428
BGG;1978;19780807
BGG;1979;19790311
BGG;1980;19801007
BGG;1981;19810710
BGG;1982;19820724
