 

stn;time;rti150yx
KUB;1991;19911221
KUB;1992;19920831
KUB;1993;19930710
KUB;1994;19940810
KUB;1995;19950710
KUB;1996;19960621
KUB;1997;19970828
KUB;1998;19980727
KUB;1999;19990521
KUB;2000;20000724
KUB;2001;20010610
KUB;2002;20020619
KUB;2003;20031004
KUB;2004;20040819
KUB;2005;20050822
KUB;2006;20061003
KUB;2007;20071110
KUB;2008;20080713
KUB;2009;20090606
KUB;2010;20100717
KUB;2011;20110918
KUB;2012;20121009
KUB;2013;20130720
KUB;2014;20140629
KUB;2015;20150724
KUB;2016;20160616
KUB;2017;20170831
KUB;2018;20181027
KUB;2019;20190812
KUB;2020;20201026
