 

stn;time;rhh150mx
IYSMG;201411;6.2
IYSMG;201412;5.2
IYSMG;201501;3.4
IYSMG;201502;0.7
IYSMG;201503;3.1
IYSMG;201504;3.1
IYSMG;201505;6.5
IYSMG;201506;20.8
IYSMG;201507;11.0
IYSMG;201508;17.3
IYSMG;201509;7.8
IYSMG;201510;4.3
IYSMG;201511;1.5
IYSMG;201512;0.6
IYSMG;201601;7.6
IYSMG;201602;1.4
IYSMG;201603;4.1
IYSMG;201604;7.1
IYSMG;201605;7.7
IYSMG;201606;9.3
IYSMG;201607;17.4
IYSMG;201608;7.5
IYSMG;201609;7.2
IYSMG;201610;3.8
IYSMG;201611;3.2
IYSMG;201612;0.1
IYSMG;201701;1.0
IYSMG;201702;1.7
IYSMG;201703;2.0
IYSMG;201704;5.2
IYSMG;201705;7.0
IYSMG;201706;8.9
IYSMG;201707;11.0
IYSMG;201708;9.2
IYSMG;201709;5.4
IYSMG;201710;2.5
IYSMG;201711;5.7
IYSMG;201712;1.6
IYSMG;201801;6.2
IYSMG;201802;1.8
IYSMG;201803;4.7
IYSMG;201804;3.2
IYSMG;201805;6.5
IYSMG;201806;8.6
IYSMG;201807;10.3
IYSMG;201808;22.7
IYSMG;201809;4.6
IYSMG;201810;9.7
IYSMG;201811;3.7
IYSMG;201812;3.2
IYSMG;201901;2.4
IYSMG;201902;2.6
