 

stn;time;rre150mx
MUH;196101;12.8
MUH;196102;10.8
MUH;196103;14.0
MUH;196104;25.0
MUH;196105;23.9
MUH;196106;36.6
MUH;196107;28.0
MUH;196108;20.3
MUH;196109;13.9
MUH;196110;17.3
MUH;196111;7.8
MUH;196112;15.4
MUH;196201;34.8
MUH;196202;16.6
MUH;196203;15.5
MUH;196204;9.0
MUH;196205;26.0
MUH;196206;29.3
MUH;196207;17.1
MUH;196208;31.5
MUH;196209;15.6
MUH;196210;2.9
MUH;196211;15.2
MUH;196212;20.1
MUH;196301;7.2
MUH;196302;17.1
MUH;196303;18.8
MUH;196304;15.8
MUH;196305;26.9
MUH;196306;49.5
MUH;196307;9.7
MUH;196308;16.6
MUH;196309;15.6
MUH;196310;28.5
MUH;196311;26.5
MUH;196312;1.5
MUH;196401;12.3
MUH;196402;11.5
MUH;196403;18.7
MUH;196404;13.8
MUH;196405;63.2
MUH;196406;16.3
MUH;196407;16.8
MUH;196408;39.8
MUH;196409;44.5
MUH;196410;19.5
MUH;196411;12.0
MUH;196412;8.7
MUH;196501;12.0
MUH;196502;7.6
MUH;196503;22.0
MUH;196504;19.1
MUH;196505;29.8
MUH;196506;42.2
MUH;196507;27.9
MUH;196508;18.0
MUH;196509;21.0
MUH;196510;7.8
MUH;196511;23.3
MUH;196512;17.0
MUH;196601;16.2
MUH;196602;23.5
MUH;196603;7.5
MUH;196604;20.2
MUH;196605;18.2
MUH;196606;17.1
MUH;196607;33.7
MUH;196608;28.0
MUH;196609;16.1
MUH;196610;25.3
MUH;196611;24.9
MUH;196612;16.3
MUH;196701;10.8
MUH;196702;11.0
MUH;196703;13.2
MUH;196704;5.6
MUH;196705;14.3
MUH;196706;26.6
MUH;196707;50.0
MUH;196708;20.5
MUH;196709;26.1
MUH;196710;8.5
MUH;196711;32.4
MUH;196712;14.0
MUH;196801;19.5
MUH;196802;20.4
MUH;196803;16.9
MUH;196804;13.7
MUH;196805;22.6
MUH;196806;9.2
MUH;196807;18.7
MUH;196808;25.8
MUH;196809;82.0
MUH;196810;10.1
MUH;196811;7.1
MUH;196812;7.2
MUH;196901;20.7
MUH;196902;15.6
MUH;196903;20.6
MUH;196904;14.0
MUH;196905;18.9
MUH;196906;26.9
MUH;196907;11.5
MUH;196908;58.5
MUH;196909;15.8
MUH;196910;5.3
MUH;196911;18.0
MUH;196912;20.2
MUH;197001;11.0
MUH;197002;28.5
MUH;197003;10.4
MUH;197004;28.2
MUH;197005;14.7
MUH;197006;49.3
MUH;197007;17.5
MUH;197008;22.4
MUH;197009;13.0
MUH;197010;14.7
MUH;197011;11.6
MUH;197012;5.5
MUH;197101;9.5
MUH;197102;12.1
MUH;197103;11.1
MUH;197104;20.6
MUH;197105;15.5
MUH;197106;50.3
MUH;197107;24.0
MUH;197108;17.7
MUH;197109;11.9
MUH;197110;20.1
MUH;197111;20.0
MUH;197112;15.9
MUH;197201;6.7
MUH;197202;7.0
MUH;197203;6.8
MUH;197204;16.5
MUH;197205;13.0
MUH;197206;25.5
MUH;197207;43.2
MUH;197208;19.5
MUH;197209;10.5
MUH;197210;18.6
MUH;197211;50.6
MUH;197212;8.2
MUH;197301;9.5
MUH;197302;17.0
MUH;197303;7.0
MUH;197304;20.3
MUH;197305;7.8
MUH;197306;68.0
MUH;197307;25.2
MUH;197308;18.0
MUH;197309;10.2
MUH;197310;36.5
MUH;197311;32.0
MUH;197312;9.5
MUH;197401;18.5
MUH;197402;19.6
MUH;197403;17.4
MUH;197404;11.0
MUH;197405;13.1
MUH;197406;38.2
MUH;197407;27.0
MUH;197408;22.7
MUH;197409;27.6
MUH;197410;24.9
MUH;197411;12.7
MUH;197412;21.5
MUH;197501;9.4
MUH;197502;13.7
MUH;197503;7.6
MUH;197504;17.6
MUH;197505;19.5
MUH;197506;26.5
MUH;197507;13.8
MUH;197508;56.0
MUH;197509;23.4
MUH;197510;19.3
MUH;197511;17.8
MUH;197512;2.8
MUH;197601;10.6
MUH;197602;15.2
MUH;197603;7.3
MUH;197604;15.2
MUH;197605;10.2
MUH;197606;34.2
MUH;197607;50.9
MUH;197608;11.4
MUH;197609;22.3
MUH;197610;6.4
MUH;197611;18.8
MUH;197612;17.4
MUH;197701;16.9
MUH;197702;18.9
MUH;197703;18.2
MUH;197704;18.8
MUH;197705;27.4
MUH;197706;32.8
MUH;197707;46.3
MUH;197708;16.8
MUH;197709;20.5
MUH;197710;19.3
MUH;197711;19.2
MUH;197712;14.0
MUH;197801;14.6
MUH;197802;20.9
MUH;197803;25.1
MUH;197804;23.0
MUH;197805;65.7
MUH;197806;29.4
MUH;197807;14.7
MUH;197808;90.2
MUH;197809;11.6
MUH;197810;32.0
MUH;197811;4.5
MUH;197812;19.3
MUH;197901;21.9
MUH;197902;17.8
MUH;197903;17.3
MUH;197904;20.7
MUH;197905;13.2
MUH;197906;49.8
MUH;197907;15.6
MUH;197908;14.8
MUH;197909;35.7
