 

stn;time;rhh150mx
RUE;198302;2.9
RUE;198303;4.0
RUE;198304;3.3
RUE;198305;5.5
RUE;198306;21.7
RUE;198307;9.5
RUE;198308;8.9
RUE;198309;5.7
RUE;198310;3.0
RUE;198311;4.7
RUE;198312;4.5
RUE;198401;6.2
RUE;198402;4.5
RUE;198403;2.5
RUE;198404;2.5
RUE;198405;10.7
RUE;198406;7.1
RUE;198407;4.9
RUE;198408;7.7
RUE;198409;6.8
RUE;198410;5.7
RUE;198411;3.6
RUE;198412;2.9
RUE;198501;1.8
RUE;198502;1.8
RUE;198503;1.5
RUE;198504;5.7
RUE;198505;18.1
RUE;198506;6.0
RUE;198507;40.6
RUE;198508;6.8
RUE;198509;4.6
RUE;198510;0.7
RUE;198511;10.0
RUE;198512;3.7
RUE;198601;7.1
RUE;198602;2.6
RUE;198603;2.5
RUE;198604;6.6
RUE;198605;11.9
RUE;198606;6.5
RUE;198607;9.2
RUE;198608;18.5
RUE;198609;6.6
RUE;198610;11.2
RUE;198611;6.3
RUE;198612;3.0
RUE;198701;1.8
RUE;198702;2.5
RUE;198703;3.5
RUE;198704;8.1
RUE;198705;4.1
RUE;198706;13.2
RUE;198707;27.9
RUE;198708;4.7
RUE;198709;19.2
RUE;198710;3.6
RUE;198711;5.8
RUE;198712;3.6
RUE;198801;3.8
RUE;198802;2.6
RUE;198803;5.4
RUE;198804;3.7
RUE;198805;7.9
RUE;198806;8.6
RUE;198807;6.7
RUE;198808;14.8
RUE;198809;6.9
RUE;198810;8.5
RUE;198811;3.5
RUE;198812;6.7
RUE;198901;2.3
RUE;198902;4.3
RUE;198903;3.6
RUE;198904;5.1
RUE;198905;4.7
RUE;198906;5.8
RUE;198907;24.6
RUE;198908;9.2
RUE;198909;4.5
RUE;198910;4.6
RUE;198911;3.1
RUE;198912;7.9
RUE;199001;4.7
RUE;199002;7.8
RUE;199003;2.8
RUE;199004;6.9
RUE;199005;6.3
RUE;199006;7.8
RUE;199007;30.0
RUE;199008;6.2
RUE;199009;14.2
RUE;199010;19.9
RUE;199011;5.8
RUE;199012;3.4
RUE;199101;2.0
RUE;199102;2.0
RUE;199103;3.1
RUE;199104;2.1
RUE;199105;7.0
RUE;199106;10.7
RUE;199107;23.0
RUE;199108;10.9
RUE;199109;14.3
RUE;199110;6.1
RUE;199111;6.1
RUE;199112;3.6
RUE;199201;2.2
RUE;199202;2.9
RUE;199203;3.4
RUE;199204;4.1
RUE;199205;25.7
RUE;199206;6.9
RUE;199207;9.4
RUE;199208;7.2
RUE;199209;3.1
RUE;199210;8.9
RUE;199211;5.6
RUE;199212;4.1
RUE;199301;3.1
RUE;199302;1.6
RUE;199303;2.0
RUE;199304;13.7
RUE;199305;6.7
RUE;199306;7.6
RUE;199307;20.3
RUE;199308;7.9
RUE;199309;5.9
RUE;199310;4.0
RUE;199311;1.9
RUE;199312;5.2
RUE;199401;4.3
RUE;199402;4.2
RUE;199403;5.9
RUE;199404;3.3
RUE;199405;8.8
RUE;199406;16.9
RUE;199407;12.3
RUE;199408;18.4
RUE;199409;5.9
RUE;199410;5.2
RUE;199411;3.0
RUE;199412;4.5
RUE;199501;3.3
RUE;199502;3.5
RUE;199503;3.9
RUE;199504;6.3
RUE;199505;5.5
RUE;199506;11.9
RUE;199507;24.0
RUE;199508;12.2
RUE;199509;7.3
RUE;199510;2.1
RUE;199511;5.7
RUE;199512;4.1
RUE;199601;4.7
RUE;199602;3.2
RUE;199603;6.0
RUE;199604;3.2
RUE;199605;7.5
RUE;199606;8.6
RUE;199607;10.1
RUE;199608;13.2
RUE;199609;7.0
RUE;199610;7.9
RUE;199611;8.0
