 

stn;time;rti150yx
MDO;1901;19010911
MDO;1902;19020517
MDO;1903;19030718
MDO;1904;19041207
MDO;1905;19050816
MDO;1906;19060910
MDO;1907;19070612
MDO;1908;19080910
MDO;1909;19091005
MDO;1910;19100119
MDO;1911;19111109
MDO;1912;19120714
MDO;1913;19131112
MDO;1914;19140805
MDO;1915;19151105
MDO;1916;19161218
MDO;1917;19170412
MDO;1918;19180910
MDO;1919;19190916
MDO;1920;19200708
MDO;1921;19210911
MDO;1922;19221230
MDO;1923;19231013
MDO;1924;19240524
MDO;1925;19250923
MDO;1926;19261021
MDO;1927;19271109
MDO;1928;19281020
MDO;1929;19291008
MDO;1930;19300718
MDO;1931;19310815
MDO;1932;19320720
MDO;1933;19330507
MDO;1934;19340628
MDO;1935;19351001
MDO;1936;19360201
MDO;1937;19370914
MDO;1938;19380612
MDO;1939;19390630
MDO;1940;19401114
MDO;1941;19410612
MDO;1942;19420611
MDO;1943;19430918
MDO;1944;19441207
MDO;1945;19450807
MDO;1946;19460906
MDO;1947;19470604
MDO;1948;19480911
MDO;1949;19490309
MDO;1950;19501111
MDO;1951;19510531
MDO;1952;19521025
MDO;1953;19530923
MDO;1954;19540821
MDO;1955;19550517
MDO;1956;19560518
MDO;1957;19570214
MDO;1958;19580921
MDO;1959;19591223
MDO;1960;19600930
MDO;1961;19611017
MDO;1962;19620101
MDO;1963;19630803
MDO;1964;19641007
MDO;1965;19650724
MDO;1966;19660505
MDO;1967;19671115
MDO;1968;19680806
MDO;1969;19690422
MDO;1970;19701119
MDO;1971;19711121
MDO;1972;19720407
MDO;1973;19730612
MDO;1974;19740822
MDO;1975;19750914
MDO;1976;19760909
MDO;1977;19770730
MDO;1978;19780807
MDO;1979;19790127
MDO;1980;19800815
MDO;1981;19810525
MDO;1982;19820622
MDO;1983;19830816
MDO;1984;19840904
MDO;1985;19850122
MDO;1986;19860123
MDO;1987;19870926
MDO;1988;19881009
MDO;1989;19891028
MDO;1990;19900923
MDO;1991;19910922
MDO;1992;19921028
MDO;1993;19930909
MDO;1994;19940831
MDO;1995;19951225
MDO;1996;19960707
MDO;1997;19970621
MDO;1998;19981103
MDO;1999;19990809
MDO;2000;20000703
MDO;2001;20010715
MDO;2002;20021114
MDO;2003;20030430
MDO;2004;20040810
MDO;2005;20050416
