 

stn;time;rs1000y0
RAG;1939;0
RAG;1940;0
RAG;1941;0
RAG;1942;0
RAG;1943;0
RAG;1944;0
RAG;1945;0
RAG;1946;0
RAG;1947;0
RAG;1948;0
RAG;1949;0
RAG;1950;0
RAG;1951;0
RAG;1952;0
RAG;1953;0
RAG;1954;0
RAG;1955;0
RAG;1956;0
RAG;1957;0
RAG;1958;0
RAG;1959;0
RAG;1960;0
RAG;1961;0
RAG;1962;0
RAG;1963;0
RAG;1964;0
RAG;1965;0
RAG;1966;0
RAG;1967;0
RAG;1968;0
RAG;1969;0
RAG;1970;0
RAG;1971;0
RAG;1972;0
RAG;1973;0
RAG;1974;0
RAG;1975;0
RAG;1976;0
RAG;1977;0
RAG;1978;0
RAG;1979;0
RAG;1980;0
RAG;1981;0
RAG;1982;0
RAG;1983;0
RAG;1984;1
RAG;1985;0
RAG;1986;0
RAG;1987;0
RAG;1988;0
RAG;1989;0
RAG;1990;0
RAG;1991;0
RAG;1992;0
RAG;1993;0
RAG;1994;0
RAG;1995;0
RAG;1996;0
RAG;1997;0
RAG;1998;0
RAG;1999;0
RAG;2000;0
RAG;2001;0
RAG;2002;0
RAG;2003;0
RAG;2004;0
RAG;2005;0
RAG;2006;0
RAG;2007;0
RAG;2008;0
RAG;2009;0
RAG;2010;0
RAG;2011;0
