 

stn;time;rre150yx
LAB;1885;35.2
LAB;1886;56.4
LAB;1887;35.4
LAB;1888;78.8
LAB;1889;38.8
LAB;1890;54.0
LAB;1891;33.8
LAB;1892;36.0
LAB;1893;49.2
LAB;1894;35.6
LAB;1895;42.6
LAB;1896;63.6
LAB;1897;43.0
LAB;1898;45.4
LAB;1899;36.0
LAB;1900;46.6
LAB;1901;45.2
LAB;1902;49.8
LAB;1903;42.7
LAB;1904;40.2
LAB;1905;62.5
LAB;1906;85.5
LAB;1907;34.7
LAB;1908;55.8
LAB;1909;62.8
LAB;1910;63.0
LAB;1911;28.2
LAB;1912;48.0
LAB;1913;39.3
LAB;1914;54.4
LAB;1915;64.0
LAB;1916;43.6
LAB;1917;55.5
LAB;1918;41.4
LAB;1919;52.4
LAB;1920;29.5
LAB;1921;61.0
LAB;1922;48.5
LAB;1923;40.0
LAB;1924;42.8
LAB;1925;35.2
LAB;1926;80.5
LAB;1927;44.0
LAB;1928;42.5
LAB;1929;46.3
LAB;1930;40.8
LAB;1931;48.8
LAB;1932;45.0
LAB;1933;55.0
LAB;1934;43.3
LAB;1935;52.5
LAB;1936;58.0
LAB;1937;49.8
LAB;1938;46.2
LAB;1939;39.2
LAB;1940;65.1
LAB;1941;32.5
LAB;1942;28.4
LAB;1943;28.1
LAB;1944;63.9
LAB;1945;44.7
LAB;1946;67.8
LAB;1947;26.0
LAB;1948;65.5
LAB;1949;26.3
LAB;1950;38.2
LAB;1951;62.7
LAB;1952;38.2
LAB;1953;40.0
LAB;1954;54.9
LAB;1955;48.0
LAB;1956;50.2
LAB;1957;32.0
LAB;1958;34.3
LAB;1959;45.0
LAB;1960;41.0
LAB;1961;30.5
LAB;1962;54.9
LAB;1963;33.3
LAB;1964;50.2
LAB;1965;40.8
LAB;1966;46.3
LAB;1967;44.3
LAB;1968;70.2
LAB;1969;37.0
LAB;1970;39.3
LAB;1971;41.8
LAB;1972;39.2
LAB;1973;64.9
LAB;1974;51.8
LAB;1975;35.4
LAB;1976;45.5
LAB;1977;49.6
LAB;1978;56.7
LAB;1979;31.6
LAB;1980;51.0
LAB;1981;53.8
LAB;1982;74.1
LAB;1983;66.8
LAB;1984;35.4
LAB;1985;39.0
LAB;1986;55.5
LAB;1987;70.1
LAB;1988;33.7
LAB;1989;48.8
LAB;1990;83.2
LAB;1991;53.7
LAB;1992;43.2
LAB;1993;48.6
LAB;1994;66.0
LAB;1995;62.3
LAB;1996;59.3
LAB;1997;65.5
LAB;1998;82.7
LAB;1999;62.0
LAB;2000;49.8
LAB;2001;95.2
LAB;2002;44.7
LAB;2003;31.0
