 

stn;time;rre003mx
MUZ;197401;15.6
MUZ;197402;16.3
MUZ;197403;18.8
MUZ;197404;14.6
MUZ;197405;31.9
MUZ;197406;31.9
MUZ;197407;17.6
MUZ;197408;10.1
MUZ;197409;22.0
MUZ;197410;24.4
MUZ;197411;36.3
MUZ;197412;18.0
MUZ;197501;33.6
MUZ;197502;5.3
MUZ;197503;10.8
MUZ;197504;17.6
MUZ;197505;34.2
MUZ;197506;41.0
MUZ;197507;14.2
MUZ;197508;46.0
MUZ;197509;30.8
MUZ;197510;22.5
MUZ;197511;37.4
MUZ;197512;14.2
MUZ;197601;6.7
MUZ;197602;14.5
MUZ;197603;7.6
MUZ;197604;39.1
MUZ;197605;19.8
MUZ;197606;19.7
MUZ;197607;40.3
MUZ;197608;15.4
MUZ;197609;25.0
MUZ;197610;24.4
MUZ;197611;13.6
MUZ;197612;43.0
MUZ;197701;35.9
MUZ;197702;39.2
MUZ;197703;19.0
MUZ;197704;55.5
MUZ;197705;42.6
MUZ;197706;22.7
MUZ;197707;54.0
MUZ;197708;50.0
MUZ;197709;20.5
MUZ;197710;18.3
MUZ;197711;27.0
MUZ;197712;16.0
MUZ;197801;13.0
MUZ;197802;40.6
MUZ;197803;27.3
MUZ;197804;25.0
MUZ;197805;56.2
MUZ;197806;20.8
MUZ;197807;79.3
MUZ;197808;101.9
MUZ;197809;12.0
MUZ;197810;34.1
MUZ;197811;13.4
MUZ;197812;25.8
MUZ;197901;75.9
MUZ;197902;34.9
MUZ;197903;14.3
MUZ;197904;12.2
MUZ;197905;21.6
MUZ;197906;35.2
MUZ;197907;41.4
MUZ;197908;74.5
MUZ;197909;13.7
MUZ;197910;31.2
MUZ;197911;28.6
MUZ;197912;21.3
MUZ;198001;44.7
MUZ;198002;17.8
MUZ;198003;18.6
MUZ;198004;26.3
MUZ;198005;20.2
MUZ;198006;36.6
MUZ;198007;30.1
MUZ;198008;51.5
MUZ;198009;11.3
MUZ;198010;34.5
MUZ;198011;21.3
MUZ;198012;11.7
MUZ;198101;26.9
MUZ;198102;16.3
MUZ;198103;35.2
