 

stn;time;rhs150m0
LEU;188409;80.8
LEU;188410;19.5
LEU;188411;7.5
LEU;188412;165.6
LEU;188501;28.8
LEU;188502;87.9
LEU;188503;59.7
LEU;188504;10.0
LEU;188505;89.1
LEU;188506;55.7
LEU;188507;50.0
LEU;188508;52.9
LEU;188509;116.5
LEU;188510;170.9
LEU;188511;104.2
LEU;188512;38.4
LEU;188601;44.4
LEU;188602;57.4
LEU;188603;82.5
LEU;188604;21.6
LEU;188605;57.4
LEU;188606;68.4
LEU;188607;103.2
LEU;188608;99.5
LEU;188609;39.3
LEU;188610;105.2
LEU;188611;67.3
LEU;188612;163.4
LEU;188701;16.5
LEU;188702;3.1
LEU;188703;117.5
LEU;188704;21.0
LEU;188705;73.3
LEU;188706;40.8
LEU;188707;94.8
LEU;188708;128.1
LEU;188709;53.7
LEU;188710;43.5
LEU;188711;46.9
LEU;188712;185.0
LEU;188801;30.6
LEU;188802;37.5
LEU;188803;149.6
LEU;188804;66.6
LEU;188805;23.0
LEU;188806;93.5
LEU;188807;181.0
LEU;188808;102.9
LEU;188809;109.8
LEU;188810;36.8
LEU;188811;46.1
LEU;188812;0.0
LEU;188901;15.1
LEU;188902;211.8
LEU;188903;27.9
LEU;188904;46.6
LEU;188905;94.8
LEU;188906;128.7
LEU;188907;104.5
LEU;188908;91.9
LEU;188909;69.1
LEU;188910;72.6
LEU;188911;41.8
LEU;188912;31.0
LEU;189001;220.1
LEU;189002;0.0
LEU;189003;20.2
LEU;189004;69.1
LEU;189005;70.3
LEU;189006;110.4
LEU;189007;80.7
LEU;189008;251.5
LEU;189009;41.9
LEU;189010;165.9
LEU;189011;68.3
LEU;189012;25.4
LEU;189101;27.5
LEU;189102;3.6
LEU;189103;69.2
LEU;189104;55.3
LEU;189105;90.2
LEU;189106;114.0
LEU;189107;183.9
LEU;189108;161.4
LEU;189109;72.9
LEU;189110;72.1
LEU;189111;87.6
LEU;189112;217.7
LEU;189201;81.1
LEU;189202;118.7
