 

stn;time;rre150mx
CHA;198101;48.3
CHA;198102;17.3
CHA;198103;22.7
CHA;198104;7.9
CHA;198105;47.1
CHA;198106;24.3
CHA;198107;23.9
CHA;198108;15.4
CHA;198109;15.9
CHA;198110;47.4
CHA;198111;38.3
CHA;198112;60.7
CHA;198201;34.5
CHA;198202;10.3
CHA;198203;30.2
CHA;198204;6.2
CHA;198205;22.7
CHA;198206;33.6
CHA;198207;36.3
CHA;198208;19.2
CHA;198209;25.0
CHA;198210;31.1
CHA;198211;40.2
CHA;198212;37.8
CHA;198301;30.0
CHA;198302;61.8
CHA;198303;25.0
CHA;198304;39.9
CHA;198305;25.8
CHA;198306;13.9
CHA;198307;17.6
CHA;198308;32.3
CHA;198309;30.5
CHA;198310;19.0
CHA;198311;70.0
CHA;198312;27.0
CHA;198401;41.8
CHA;198402;53.2
CHA;198403;29.7
CHA;198404;17.0
CHA;198405;20.0
CHA;198406;19.1
CHA;198407;18.5
CHA;198408;18.7
CHA;198409;27.7
CHA;198410;16.7
CHA;198411;19.5
CHA;198412;44.7
CHA;198501;18.8
CHA;198502;16.0
CHA;198503;15.0
CHA;198504;24.2
CHA;198505;45.0
CHA;198506;18.6
CHA;198507;18.4
CHA;198508;15.3
CHA;198509;14.3
CHA;198510;7.5
CHA;198511;13.2
CHA;198512;24.5
CHA;198601;41.6
CHA;198602;27.7
CHA;198603;34.1
CHA;198604;36.5
CHA;198605;16.0
CHA;198606;28.7
CHA;198607;30.0
CHA;198608;19.8
CHA;198609;17.2
CHA;198610;16.5
CHA;198611;16.3
CHA;198612;31.1
CHA;198701;40.2
CHA;198702;31.7
CHA;198703;14.9
CHA;198704;14.3
CHA;198705;15.0
CHA;198706;26.8
CHA;198707;41.2
CHA;198708;20.1
CHA;198709;63.0
CHA;198710;13.7
CHA;198711;17.2
CHA;198712;22.5
CHA;198801;17.0
CHA;198802;28.7
CHA;198803;27.4
CHA;198804;8.1
CHA;198805;17.3
CHA;198806;19.4
CHA;198807;25.1
CHA;198808;29.6
CHA;198809;37.0
CHA;198810;44.6
CHA;198811;15.4
CHA;198812;54.5
CHA;198901;4.1
CHA;198902;29.6
CHA;198903;12.1
CHA;198904;34.1
CHA;198905;16.0
CHA;198906;12.7
CHA;198907;13.8
CHA;198908;22.0
CHA;198909;14.8
CHA;198910;19.1
CHA;198911;19.1
CHA;198912;12.2
CHA;199001;15.9
CHA;199002;60.4
CHA;199003;4.6
CHA;199004;34.1
CHA;199005;18.8
CHA;199006;29.7
CHA;199007;19.0
CHA;199008;33.2
CHA;199009;27.1
CHA;199010;33.8
CHA;199011;16.0
CHA;199012;16.5
CHA;199101;11.8
CHA;199102;21.8
CHA;199103;20.8
CHA;199104;15.2
CHA;199105;5.3
CHA;199106;24.0
CHA;199107;26.1
CHA;199108;5.8
CHA;199109;38.4
CHA;199110;16.8
CHA;199111;41.7
CHA;199112;56.0
CHA;199201;5.6
CHA;199202;19.9
CHA;199203;29.1
CHA;199204;24.1
CHA;199205;17.3
CHA;199206;17.1
CHA;199207;20.7
CHA;199208;20.2
CHA;199209;22.1
CHA;199210;47.6
CHA;199211;60.0
CHA;199212;29.2
CHA;199301;17.0
CHA;199302;3.2
CHA;199303;6.8
CHA;199304;17.3
CHA;199305;40.5
CHA;199306;17.4
CHA;199307;17.1
CHA;199308;50.8
CHA;199309;21.9
CHA;199310;17.0
CHA;199311;10.7
CHA;199312;30.6
CHA;199401;45.6
CHA;199402;25.4
CHA;199403;20.8
CHA;199404;14.3
CHA;199405;24.0
CHA;199406;19.6
CHA;199407;21.4
CHA;199408;48.3
CHA;199409;26.4
CHA;199410;22.2
CHA;199411;15.9
CHA;199412;25.2
CHA;199501;48.2
CHA;199502;35.8
CHA;199503;26.7
CHA;199504;13.9
CHA;199505;23.4
CHA;199506;6.6
CHA;199507;17.3
CHA;199508;28.5
CHA;199509;30.1
CHA;199510;6.3
CHA;199511;17.4
CHA;199512;40.2
CHA;199601;5.1
CHA;199602;37.9
CHA;199603;6.5
CHA;199604;6.0
CHA;199605;19.0
CHA;199606;27.7
CHA;199607;40.9
CHA;199608;18.8
CHA;199609;6.1
CHA;199610;18.1
CHA;199611;60.0
CHA;199612;9.0
CHA;199701;8.3
CHA;199702;23.0
CHA;199703;9.1
CHA;199704;13.5
CHA;199705;20.6
CHA;199706;37.2
CHA;199707;29.9
CHA;199708;28.3
CHA;199709;31.4
CHA;199710;15.5
CHA;199711;15.9
CHA;199712;26.6
CHA;199801;35.1
CHA;199802;9.8
CHA;199803;8.8
CHA;199804;45.6
CHA;199805;11.5
CHA;199806;18.5
CHA;199807;26.2
CHA;199808;35.8
CHA;199809;32.9
CHA;199810;32.9
CHA;199811;21.9
CHA;199812;36.9
CHA;199901;34.5
CHA;199902;83.1
CHA;199903;51.6
CHA;199904;33.8
CHA;199905;40.1
CHA;199906;14.9
CHA;199907;31.6
CHA;199908;25.1
CHA;199909;29.0
CHA;199910;24.9
CHA;199911;9.6
CHA;199912;70.8
CHA;200001;64.9
CHA;200002;54.5
CHA;200003;20.2
CHA;200004;9.8
CHA;200005;31.2
CHA;200006;18.3
CHA;200007;25.0
CHA;200008;22.1
CHA;200009;26.0
CHA;200010;16.6
CHA;200011;15.6
CHA;200012;20.9
CHA;200101;24.1
CHA;200102;59.9
CHA;200103;71.4
CHA;200104;48.6
CHA;200105;12.0
CHA;200106;23.6
CHA;200107;21.5
CHA;200108;18.0
CHA;200109;19.0
CHA;200110;12.1
CHA;200111;34.2
CHA;200112;24.6
CHA;200201;19.1
CHA;200202;32.5
CHA;200203;44.5
CHA;200204;9.2
CHA;200205;20.3
CHA;200206;14.7
CHA;200207;32.8
CHA;200208;24.2
CHA;200209;41.0
CHA;200210;37.8
CHA;200211;55.6
CHA;200212;30.4
CHA;200301;20.1
CHA;200302;50.2
CHA;200303;8.9
CHA;200304;19.4
CHA;200305;11.8
CHA;200306;22.8
CHA;200307;25.4
CHA;200308;16.1
