 

stn;time;rre150mx
PTO;196101;14.5
PTO;196102;36.5
PTO;196103;8.7
PTO;196104;18.1
PTO;196105;9.3
PTO;196106;28.0
PTO;196107;32.7
PTO;196108;27.8
PTO;196109;12.2
PTO;196110;38.9
PTO;196111;20.3
PTO;196112;35.4
PTO;196201;40.3
PTO;196202;35.4
PTO;196203;37.1
PTO;196204;34.7
PTO;196205;13.4
PTO;196206;26.1
PTO;196207;21.6
PTO;196208;34.5
PTO;196209;22.5
PTO;196210;13.1
PTO;196211;7.1
PTO;196212;42.6
PTO;196301;15.1
PTO;196302;18.4
PTO;196303;18.2
PTO;196304;20.3
PTO;196305;8.5
PTO;196306;32.6
PTO;196307;16.2
PTO;196308;35.8
PTO;196309;21.7
PTO;196310;20.2
PTO;196311;64.1
PTO;196312;4.1
PTO;196401;21.3
PTO;196402;6.6
PTO;196403;21.0
PTO;196404;46.5
PTO;196405;22.6
PTO;196406;19.1
PTO;196407;26.5
PTO;196408;17.8
PTO;196409;26.1
PTO;196410;43.1
PTO;196411;14.4
PTO;196412;12.2
PTO;196501;20.4
PTO;196502;14.2
PTO;196503;43.6
PTO;196504;16.4
PTO;196505;34.8
PTO;196506;10.4
PTO;196507;41.1
PTO;196508;22.2
PTO;196509;34.5
PTO;196510;14.2
PTO;196511;27.5
PTO;196512;34.8
PTO;196601;31.8
PTO;196602;47.4
PTO;196603;29.2
PTO;196604;18.7
PTO;196605;35.3
PTO;196606;20.5
PTO;196607;12.8
PTO;196608;25.3
PTO;196609;26.1
PTO;196610;26.6
PTO;196611;14.8
PTO;196612;32.5
PTO;196701;13.4
PTO;196702;39.3
PTO;196703;19.1
PTO;196704;14.7
PTO;196705;27.2
PTO;196706;25.1
PTO;196707;55.6
PTO;196708;32.2
PTO;196709;20.3
PTO;196710;21.2
PTO;196711;52.1
PTO;196712;32.2
PTO;196801;20.4
PTO;196802;14.3
PTO;196803;14.6
PTO;196804;19.6
PTO;196805;24.4
PTO;196806;20.1
PTO;196807;20.8
PTO;196808;37.9
PTO;196809;60.9
PTO;196810;26.2
PTO;196811;29.8
PTO;196812;28.7
PTO;196901;13.1
PTO;196902;14.4
PTO;196903;16.9
PTO;196904;35.5
PTO;196905;22.1
PTO;196906;39.1
PTO;196907;20.4
PTO;196908;23.2
PTO;196909;15.1
PTO;196910;4.9
PTO;196911;32.5
PTO;196912;24.1
