 

stn;time;rsd700y0
DLZUG;1901;0
DLZUG;1902;0
DLZUG;1903;0
DLZUG;1904;0
DLZUG;1905;0
DLZUG;1906;0
DLZUG;1907;0
DLZUG;1908;0
DLZUG;1909;0
DLZUG;1910;1
DLZUG;1911;1
DLZUG;1912;0
DLZUG;1913;0
DLZUG;1914;0
DLZUG;1915;0
DLZUG;1916;0
DLZUG;1917;0
DLZUG;1918;1
DLZUG;1919;0
DLZUG;1920;0
DLZUG;1921;0
DLZUG;1922;0
DLZUG;1923;0
DLZUG;1924;0
DLZUG;1925;0
DLZUG;1926;0
DLZUG;1927;0
DLZUG;1928;0
DLZUG;1929;0
DLZUG;1930;0
DLZUG;1931;0
DLZUG;1932;0
DLZUG;1933;0
DLZUG;1934;0
DLZUG;1935;0
DLZUG;1936;0
DLZUG;1937;1
DLZUG;1938;0
DLZUG;1939;0
DLZUG;1940;1
DLZUG;1941;0
DLZUG;1942;0
DLZUG;1943;0
DLZUG;1944;0
