 

stn;time;rzz150mx
GELCX;201107;2.7
GELCX;201108;1.8
GELCX;201109;2.1
GELCX;201110;1.3
GELCX;201111;1.9
GELCX;201112;2.0
GELCX;201201;0.7
GELCX;201202;0.0
GELCX;201203;0.4
GELCX;201204;3.8
GELCX;201205;4.2
GELCX;201206;5.0
GELCX;201207;3.8
GELCX;201208;2.5
GELCX;201209;2.1
GELCX;201210;1.5
GELCX;201211;2.2
GELCX;201212;1.3
GELCX;201301;0.6
GELCX;201302;1.4
GELCX;201303;0.9
GELCX;201304;1.9
GELCX;201305;5.0
GELCX;201306;1.9
GELCX;201307;7.3
GELCX;201308;5.1
GELCX;201309;7.9
GELCX;201310;3.3
GELCX;201311;3.0
GELCX;201312;0.9
GELCX;201401;1.2
GELCX;201402;1.2
GELCX;201403;0.9
GELCX;201404;1.8
GELCX;201405;1.7
GELCX;201406;2.6
GELCX;201407;5.5
GELCX;201408;4.1
GELCX;201409;8.5
GELCX;201410;4.4
GELCX;201411;1.6
GELCX;201412;0.7
GELCX;201501;1.1
GELCX;201502;1.1
GELCX;201503;0.8
GELCX;201504;1.5
GELCX;201505;1.6
GELCX;201506;4.4
GELCX;201507;5.3
GELCX;201508;2.2
GELCX;201509;2.2
GELCX;201510;2.5
GELCX;201511;3.2
GELCX;201512;0.6
GELCX;201601;1.2
GELCX;201602;1.5
GELCX;201603;0.9
GELCX;201604;2.4
GELCX;201605;1.8
GELCX;201606;2.6
GELCX;201607;3.3
GELCX;201608;3.4
GELCX;201609;0.8
GELCX;201610;4.4
GELCX;201611;2.3
GELCX;201612;0.1
GELCX;201701;0.7
GELCX;201702;2.4
GELCX;201703;1.3
GELCX;201704;1.6
GELCX;201705;2.6
GELCX;201706;8.3
GELCX;201707;4.4
GELCX;201708;3.2
GELCX;201709;2.9
GELCX;201710;3.3
GELCX;201711;5.3
GELCX;201712;1.6
GELCX;201801;1.0
GELCX;201802;0.5
GELCX;201803;1.2
GELCX;201804;1.2
GELCX;201805;3.6
GELCX;201806;8.9
GELCX;201807;3.5
GELCX;201808;5.0
GELCX;201809;1.5
GELCX;201810;0.9
GELCX;201811;1.4
GELCX;201812;1.4
GELCX;201901;1.0
GELCX;201902;1.0
GELCX;201903;1.3
GELCX;201904;1.2
GELCX;201905;1.2
GELCX;201906;9.5
GELCX;201907;8.9
GELCX;201908;5.1
GELCX;201909;1.3
GELCX;201910;2.7
GELCX;201911;1.2
GELCX;201912;1.4
GELCX;202001;1.2
GELCX;202002;2.8
GELCX;202003;2.5
GELCX;202004;2.2
GELCX;202005;3.4
GELCX;202006;1.7
GELCX;202007;1.0
GELCX;202008;4.8
GELCX;202009;3.2
GELCX;202010;1.4
GELCX;202011;3.9
GELCX;202012;2.5
GELCX;202101;1.1
GELCX;202102;4.5
GELCX;202103;1.2
