 

stn;time;rhs150m0
ESZ;187906;71.5
ESZ;187907;89.1
ESZ;187908;61.9
ESZ;187909;83.5
ESZ;187910;61.1
ESZ;187911;72.6
ESZ;187912;30.7
ESZ;188001;7.0
ESZ;188002;42.0
ESZ;188003;12.5
ESZ;188004;128.4
ESZ;188005;45.2
ESZ;188006;89.9
ESZ;188007;75.4
ESZ;188008;130.2
ESZ;188009;71.9
ESZ;188010;191.2
ESZ;188011;40.1
ESZ;188012;90.9
ESZ;188101;28.7
ESZ;188102;52.1
ESZ;188103;71.4
ESZ;188104;50.1
ESZ;188105;32.0
ESZ;188106;87.6
ESZ;188107;95.9
ESZ;188108;148.6
ESZ;188109;172.2
ESZ;188110;40.1
ESZ;188111;8.2
ESZ;188112;26.8
ESZ;188201;10.3
ESZ;188202;14.7
ESZ;188203;25.8
ESZ;188204;64.6
ESZ;188205;67.1
ESZ;188206;123.7
ESZ;188207;71.3
ESZ;188208;88.4
ESZ;188209;172.9
ESZ;188210;89.4
ESZ;188211;129.3
ESZ;188212;106.0
ESZ;188301;37.1
ESZ;188302;22.8
ESZ;188303;19.8
ESZ;188304;31.4
ESZ;188305;75.5
ESZ;188306;75.6
ESZ;188307;82.0
ESZ;188308;49.9
ESZ;188309;59.6
ESZ;188310;74.1
ESZ;188311;47.9
ESZ;188312;43.9
ESZ;188401;42.9
ESZ;188402;45.9
ESZ;188403;12.1
ESZ;188404;17.9
ESZ;188405;69.2
ESZ;188406;74.1
ESZ;188407;106.4
ESZ;188408;73.0
ESZ;188409;43.7
ESZ;188410;23.6
ESZ;188411;19.5
ESZ;188412;82.8
ESZ;188501;14.7
ESZ;188502;50.4
ESZ;188503;68.8
ESZ;188504;36.3
ESZ;188505;102.2
ESZ;188506;49.8
ESZ;188507;69.1
ESZ;188508;128.1
ESZ;188509;107.0
ESZ;188510;106.1
ESZ;188511;25.7
ESZ;188512;78.6
ESZ;188601;47.6
ESZ;188602;31.2
ESZ;188603;49.7
ESZ;188604;57.1
ESZ;188605;50.6
ESZ;188606;124.7
ESZ;188607;77.7
ESZ;188608;117.8
ESZ;188609;12.4
ESZ;188610;64.3
ESZ;188611;48.6
ESZ;188612;125.5
ESZ;188701;3.7
ESZ;188702;5.7
ESZ;188703;64.4
ESZ;188704;27.8
ESZ;188705;120.1
ESZ;188706;26.6
ESZ;188707;61.3
ESZ;188708;70.9
ESZ;188709;67.9
ESZ;188710;33.8
ESZ;188711;34.2
ESZ;188712;73.4
ESZ;188801;17.1
ESZ;188802;34.5
ESZ;188803;158.0
ESZ;188804;83.4
ESZ;188805;20.4
ESZ;188806;129.4
ESZ;188807;140.3
ESZ;188808;139.4
ESZ;188809;166.8
ESZ;188810;89.8
ESZ;188811;55.1
ESZ;188812;6.1
ESZ;188901;14.9
ESZ;188902;76.1
ESZ;188903;47.6
ESZ;188904;41.1
ESZ;188905;92.5
ESZ;188906;121.4
ESZ;188907;69.7
ESZ;188908;66.2
ESZ;188909;67.6
ESZ;188910;97.6
ESZ;188911;29.6
ESZ;188912;9.3
ESZ;189001;61.4
ESZ;189002;1.2
ESZ;189003;22.7
ESZ;189004;60.4
ESZ;189005;81.0
ESZ;189006;53.7
ESZ;189007;81.0
ESZ;189008;211.1
ESZ;189009;21.4
ESZ;189010;97.2
ESZ;189011;39.8
ESZ;189012;5.8
ESZ;189101;19.4
ESZ;189102;4.8
ESZ;189103;52.2
ESZ;189104;48.1
ESZ;189105;82.3
ESZ;189106;81.8
ESZ;189107;122.5
ESZ;189108;65.9
ESZ;189109;59.4
ESZ;189110;36.5
ESZ;189111;63.0
ESZ;189112;59.1
ESZ;189201;38.5
ESZ;189202;35.0
ESZ;189203;19.1
ESZ;189204;39.6
ESZ;189205;16.4
ESZ;189206;109.0
ESZ;189207;55.1
ESZ;189208;68.6
ESZ;189209;123.4
ESZ;189210;119.4
ESZ;189211;26.3
ESZ;189212;37.5
ESZ;189301;38.5
ESZ;189302;59.3
ESZ;189303;32.2
ESZ;189304;2.0
ESZ;189305;108.2
ESZ;189306;121.1
ESZ;189307;65.2
ESZ;189308;12.8
ESZ;189309;98.4
ESZ;189310;73.0
ESZ;189311;51.9
ESZ;189312;16.3
ESZ;189401;29.6
ESZ;189402;16.5
ESZ;189403;28.6
ESZ;189404;47.7
ESZ;189405;128.1
ESZ;189406;51.1
ESZ;189407;106.0
ESZ;189408;83.7
ESZ;189409;60.8
ESZ;189410;102.6
ESZ;189411;20.8
ESZ;189412;42.2
ESZ;189501;50.3
ESZ;189502;6.3
ESZ;189503;49.3
ESZ;189504;54.3
ESZ;189505;72.0
ESZ;189506;137.6
ESZ;189507;40.9
ESZ;189508;70.2
ESZ;189509;11.2
ESZ;189510;76.1
ESZ;189511;96.0
ESZ;189512;98.9
ESZ;189601;16.2
ESZ;189602;6.1
ESZ;189603;77.9
ESZ;189604;91.7
ESZ;189605;57.5
ESZ;189606;82.0
ESZ;189607;111.1
ESZ;189608;103.5
ESZ;189609;87.2
ESZ;189610;95.5
ESZ;189611;28.8
ESZ;189612;35.6
ESZ;189701;10.1
ESZ;189702;88.1
ESZ;189703;60.8
ESZ;189704;96.2
ESZ;189705;53.8
ESZ;189706;58.2
ESZ;189707;63.7
ESZ;189708;171.5
ESZ;189709;159.9
ESZ;189710;8.5
ESZ;189711;9.4
ESZ;189712;43.7
ESZ;189801;11.0
ESZ;189802;74.6
ESZ;189803;29.5
ESZ;189804;89.2
ESZ;189805;103.7
ESZ;189806;100.8
ESZ;189807;88.1
ESZ;189808;52.6
ESZ;189809;22.7
ESZ;189810;81.2
ESZ;189811;104.5
ESZ;189812;33.1
ESZ;189901;97.3
ESZ;189902;15.1
ESZ;189903;21.6
ESZ;189904;146.2
ESZ;189905;70.0
ESZ;189906;27.5
ESZ;189907;52.7
ESZ;189908;30.4
ESZ;189909;90.3
ESZ;189910;44.7
ESZ;189911;13.5
ESZ;189912;76.9
ESZ;190001;119.4
ESZ;190002;100.4
ESZ;190003;31.4
ESZ;190004;33.2
ESZ;190005;43.3
ESZ;190006;28.4
ESZ;190007;94.6
ESZ;190008;66.3
ESZ;190009;42.5
ESZ;190010;29.6
ESZ;190011;45.7
ESZ;190012;47.7
ESZ;190101;31.0
ESZ;190102;20.0
ESZ;190103;58.3
ESZ;190104;133.1
ESZ;190105;18.7
ESZ;190106;139.6
ESZ;190107;73.9
ESZ;190108;135.2
ESZ;190109;114.9
ESZ;190110;37.4
ESZ;190111;40.8
ESZ;190112;60.2
ESZ;190201;42.1
ESZ;190202;80.0
ESZ;190203;55.0
ESZ;190204;18.9
ESZ;190205;124.7
ESZ;190206;95.5
ESZ;190207;118.9
ESZ;190208;150.2
ESZ;190209;92.3
ESZ;190210;74.8
ESZ;190211;14.2
ESZ;190212;63.6
ESZ;190301;47.3
ESZ;190302;25.8
ESZ;190303;49.0
ESZ;190304;22.3
ESZ;190305;35.0
ESZ;190306;74.5
ESZ;190307;132.2
ESZ;190308;138.6
ESZ;190309;48.3
ESZ;190310;85.7
ESZ;190311;91.6
ESZ;190312;15.4
ESZ;190401;33.1
ESZ;190402;111.3
ESZ;190403;29.4
ESZ;190404;62.1
ESZ;190405;103.5
ESZ;190406;84.1
