 

stn;time;rre150m0
AGBRW;200008;101.6
AGBRW;200009;97.5
AGBRW;200010;66.1
AGBRW;200011;76.0
AGBRW;200012;35.7
AGBRW;200101;91.4
AGBRW;200102;26.4
AGBRW;200103;224.7
AGBRW;200104;150.2
AGBRW;200105;64.5
AGBRW;200106;153.6
AGBRW;200107;164.2
AGBRW;200108;63.4
AGBRW;200109;166.4
AGBRW;200110;96.4
AGBRW;200111;67.8
AGBRW;200112;34.3
AGBRW;200201;26.0
AGBRW;200202;93.1
AGBRW;200203;60.8
AGBRW;200204;58.9
AGBRW;200205;115.6
AGBRW;200206;121.8
AGBRW;200207;118.6
AGBRW;200208;77.9
AGBRW;200209;98.3
AGBRW;200210;139.1
AGBRW;200211;167.4
AGBRW;200212;61.7
AGBRW;200301;75.0
AGBRW;200302;26.8
AGBRW;200303;36.7
AGBRW;200304;53.3
AGBRW;200305;78.8
AGBRW;200306;70.7
AGBRW;200307;132.6
AGBRW;200308;90.5
AGBRW;200309;41.3
AGBRW;200310;148.6
AGBRW;200311;71.1
AGBRW;200312;38.4
AGBRW;200401;145.6
AGBRW;200402;41.2
AGBRW;200403;53.0
AGBRW;200404;48.7
AGBRW;200405;125.3
AGBRW;200406;26.1
AGBRW;200407;129.8
AGBRW;200408;88.9
AGBRW;200409;57.1
AGBRW;200410;122.2
AGBRW;200411;19.7
AGBRW;200412;45.3
AGBRW;200501;40.5
AGBRW;200502;53.1
AGBRW;200503;56.2
AGBRW;200504;131.5
AGBRW;200505;100.0
AGBRW;200506;61.3
AGBRW;200507;0.0
AGBRW;200508;132.0
AGBRW;200509;49.0
AGBRW;200510;93.0
AGBRW;200511;27.4
AGBRW;200512;83.7
AGBRW;200601;24.5
AGBRW;200602;51.0
AGBRW;200603;161.8
AGBRW;200604;167.8
AGBRW;200605;139.2
AGBRW;200606;53.2
AGBRW;200607;33.4
AGBRW;200608;217.6
AGBRW;200609;138.7
AGBRW;200610;45.3
AGBRW;200611;28.2
AGBRW;200612;64.5
AGBRW;200701;65.4
AGBRW;200702;84.4
AGBRW;200703;99.6
AGBRW;200704;7.1
AGBRW;200705;155.9
AGBRW;200706;162.2
AGBRW;200707;220.3
AGBRW;200708;259.3
AGBRW;200709;56.3
AGBRW;200710;25.2
AGBRW;200711;59.5
AGBRW;200712;112.9
AGBRW;200801;63.7
AGBRW;200802;35.4
AGBRW;200803;83.6
AGBRW;200804;167.4
AGBRW;200805;52.7
AGBRW;200806;82.5
AGBRW;200807;157.4
AGBRW;200808;72.7
AGBRW;200809;118.8
AGBRW;200810;164.2
AGBRW;200811;39.6
AGBRW;200812;72.8
AGBRW;200901;42.1
AGBRW;200902;49.5
AGBRW;200903;118.7
