 

stn;time;hto000y0
GWA;1966;16
GWA;1967;13
GWA;1968;30
GWA;1969;17
GWA;1970;20
GWA;1971;12
GWA;1972;7
GWA;1973;14
GWA;1974;12
GWA;1975;12
GWA;1976;14
GWA;1977;10
GWA;1978;12
GWA;1979;6
GWA;1980;14
GWA;1981;25
GWA;1982;15
GWA;1983;8
GWA;1984;14
GWA;1985;14
GWA;1986;16
GWA;1987;17
GWA;1988;14
GWA;1989;5
