 

stn;time;rhs150m0
LAB;188412;117.0
LAB;188501;21.0
LAB;188502;60.0
LAB;188503;70.6
LAB;188504;37.0
LAB;188505;137.1
LAB;188506;96.1
LAB;188507;60.2
LAB;188508;71.3
LAB;188509;189.0
LAB;188510;192.6
LAB;188511;60.4
LAB;188512;79.3
LAB;188601;75.2
LAB;188602;31.1
LAB;188603;52.5
LAB;188604;82.4
LAB;188605;89.3
LAB;188606;186.4
LAB;188607;178.7
LAB;188608;234.2
LAB;188609;54.4
LAB;188610;128.1
LAB;188611;95.3
LAB;188612;184.2
LAB;188701;16.4
LAB;188702;6.0
LAB;188703;114.4
LAB;188704;45.3
LAB;188705;149.2
LAB;188706;70.1
LAB;188707;126.3
LAB;188708;141.9
LAB;188709;73.2
LAB;188710;71.5
LAB;188711;46.6
LAB;188712;120.7
LAB;188801;44.8
LAB;188802;78.1
LAB;188803;154.3
LAB;188804;101.7
LAB;188805;47.6
LAB;188806;210.6
LAB;188807;163.5
LAB;188808;140.9
LAB;188809;160.0
LAB;188810;205.3
LAB;188811;84.0
LAB;188812;14.2
LAB;188901;23.4
LAB;188902;165.8
LAB;188903;70.4
LAB;188904;55.5
LAB;188905;88.7
LAB;188906;173.4
LAB;188907;132.0
LAB;188908;132.9
LAB;188909;143.2
LAB;188910;141.6
LAB;188911;73.4
LAB;188912;38.1
LAB;189001;110.0
LAB;189002;11.3
LAB;189003;26.9
LAB;189004;84.9
LAB;189005;144.9
LAB;189006;132.0
LAB;189007;119.5
LAB;189008;301.3
LAB;189009;35.5
LAB;189010;169.1
LAB;189011;105.1
LAB;189012;12.9
LAB;189101;43.6
LAB;189102;6.1
LAB;189103;79.0
LAB;189104;83.0
LAB;189105;86.2
LAB;189106;189.5
LAB;189107;187.2
LAB;189108;126.7
LAB;189109;99.4
LAB;189110;112.5
LAB;189111;113.3
LAB;189112;150.4
LAB;189201;79.4
LAB;189202;125.1
LAB;189203;46.5
LAB;189204;87.7
LAB;189205;61.8
LAB;189206;147.9
LAB;189207;150.3
LAB;189208;103.4
LAB;189209;195.6
LAB;189210;157.2
LAB;189211;47.2
LAB;189212;56.2
LAB;189301;84.9
LAB;189302;127.3
LAB;189303;48.2
LAB;189304;0.0
LAB;189305;77.8
LAB;189306;92.6
LAB;189307;148.8
LAB;189308;25.7
LAB;189309;155.4
LAB;189310;79.7
LAB;189311;95.3
LAB;189312;29.0
LAB;189401;36.6
LAB;189402;48.0
LAB;189403;50.0
LAB;189404;133.6
LAB;189405;201.3
LAB;189406;94.0
LAB;189407;169.9
LAB;189408;86.5
LAB;189409;113.4
LAB;189410;165.0
LAB;189411;36.5
LAB;189412;94.5
LAB;189501;99.0
LAB;189502;12.3
LAB;189503;101.1
LAB;189504;78.6
LAB;189505;59.2
LAB;189506;89.2
LAB;189507;117.8
LAB;189508;90.6
LAB;189509;12.8
LAB;189510;118.3
LAB;189511;118.3
LAB;189512;185.5
LAB;189601;27.2
LAB;189602;56.2
LAB;189603;187.5
LAB;189604;114.3
LAB;189605;93.3
LAB;189606;181.0
LAB;189607;140.9
LAB;189608;165.8
LAB;189609;257.9
LAB;189610;192.4
LAB;189611;62.6
LAB;189612;87.3
LAB;189701;29.4
LAB;189702;166.6
LAB;189703;111.9
LAB;189704;91.5
LAB;189705;87.3
LAB;189706;129.5
LAB;189707;116.9
LAB;189708;195.5
LAB;189709;224.0
LAB;189710;20.3
LAB;189711;22.8
LAB;189712;55.4
LAB;189801;20.4
LAB;189802;171.3
LAB;189803;39.9
LAB;189804;127.5
LAB;189805;149.3
LAB;189806;206.5
LAB;189807;124.8
LAB;189808;64.2
LAB;189809;27.0
LAB;189810;178.8
LAB;189811;128.7
LAB;189812;48.1
LAB;189901;158.3
LAB;189902;23.0
LAB;189903;19.0
LAB;189904;193.3
LAB;189905;103.1
LAB;189906;72.3
LAB;189907;101.6
LAB;189908;59.3
LAB;189909;157.8
LAB;189910;78.8
LAB;189911;22.1
LAB;189912;102.8
LAB;190001;177.3
LAB;190002;101.7
LAB;190003;66.2
LAB;190004;52.9
LAB;190005;109.9
LAB;190006;105.4
LAB;190007;149.6
LAB;190008;179.5
LAB;190009;80.4
LAB;190010;84.3
LAB;190011;75.0
LAB;190012;148.8
LAB;190101;95.3
LAB;190102;69.5
LAB;190103;106.3
LAB;190104;215.6
LAB;190105;37.2
LAB;190106;211.4
LAB;190107;126.8
LAB;190108;133.3
LAB;190109;172.0
LAB;190110;103.7
LAB;190111;34.7
LAB;190112;96.8
LAB;190201;109.8
LAB;190202;66.8
LAB;190203;141.6
LAB;190204;70.2
LAB;190205;144.5
LAB;190206;73.5
LAB;190207;134.2
LAB;190208;133.0
LAB;190209;84.2
LAB;190210;163.9
LAB;190211;30.4
LAB;190212;149.9
LAB;190301;65.2
LAB;190302;76.7
LAB;190303;91.3
LAB;190304;85.0
