 

stn;time;rre150m0
EGR;197406;178.0
EGR;197407;224.5
EGR;197408;105.0
EGR;197409;133.1
EGR;197410;176.6
EGR;197411;99.2
EGR;197412;110.5
EGR;197501;45.4
EGR;197502;28.4
EGR;197503;86.3
EGR;197504;135.1
EGR;197505;169.0
EGR;197506;200.9
EGR;197507;116.2
EGR;197508;275.7
EGR;197509;95.3
EGR;197510;75.5
EGR;197511;120.3
EGR;197512;17.1
EGR;197601;79.4
EGR;197602;23.0
EGR;197603;33.0
EGR;197604;121.3
EGR;197605;123.6
EGR;197606;77.3
EGR;197607;283.4
EGR;197608;85.3
EGR;197609;157.1
EGR;197610;69.0
EGR;197611;62.4
EGR;197612;106.9
EGR;197701;90.4
EGR;197702;112.0
EGR;197703;110.0
EGR;197704;249.3
EGR;197705;62.8
EGR;197706;189.0
EGR;197707;249.8
EGR;197708;177.8
EGR;197709;100.7
EGR;197710;57.1
EGR;197711;120.4
EGR;197712;71.0
EGR;197801;87.8
EGR;197802;142.1
EGR;197803;113.1
EGR;197804;64.5
EGR;197805;194.8
EGR;197806;137.2
EGR;197807;134.1
EGR;197808;236.3
EGR;197809;93.7
EGR;197810;126.2
EGR;197811;58.0
EGR;197812;57.4
EGR;197901;76.8
EGR;197902;97.1
EGR;197903;159.6
EGR;197904;158.8
EGR;197905;71.2
EGR;197906;221.5
EGR;197907;92.6
EGR;197908;129.8
EGR;197909;222.2
EGR;197910;74.9
EGR;197911;176.5
EGR;197912;124.0
EGR;198001;112.1
EGR;198002;71.7
EGR;198003;80.2
EGR;198004;192.5
EGR;198005;105.7
EGR;198006;195.8
EGR;198007;212.8
EGR;198008;123.5
EGR;198009;84.3
EGR;198010;162.8
EGR;198011;75.4
EGR;198012;68.7
EGR;198101;103.2
EGR;198102;40.2
EGR;198103;113.5
EGR;198104;39.3
EGR;198105;140.4
EGR;198106;93.0
EGR;198107;262.5
EGR;198108;84.9
EGR;198109;263.3
EGR;198110;196.7
EGR;198111;66.0
EGR;198112;179.9
EGR;198201;182.1
EGR;198202;27.9
EGR;198203;62.6
EGR;198204;97.4
EGR;198205;80.9
EGR;198206;192.3
EGR;198207;203.3
EGR;198208;214.7
EGR;198209;148.8
EGR;198210;62.3
EGR;198211;60.1
EGR;198212;92.1
EGR;198301;101.9
EGR;198302;63.4
EGR;198303;81.7
EGR;198304;114.8
EGR;198305;118.8
EGR;198306;97.9
EGR;198307;24.8
EGR;198308;301.3
EGR;198309;181.4
EGR;198310;38.5
EGR;198311;67.7
EGR;198312;66.1
EGR;198401;112.1
EGR;198402;76.6
EGR;198403;51.9
EGR;198404;74.3
EGR;198405;128.7
EGR;198406;131.8
EGR;198407;145.4
EGR;198408;122.1
EGR;198409;319.3
EGR;198410;59.6
EGR;198411;63.8
EGR;198412;69.2
EGR;198501;120.3
EGR;198502;74.4
EGR;198503;73.2
EGR;198504;141.4
EGR;198505;143.6
EGR;198506;168.4
EGR;198507;158.7
EGR;198508;218.1
EGR;198509;64.2
EGR;198510;28.3
EGR;198511;147.1
EGR;198512;31.3
EGR;198601;119.1
EGR;198602;56.4
EGR;198603;68.4
EGR;198604;181.6
EGR;198605;193.6
EGR;198606;171.1
EGR;198607;196.1
EGR;198608;191.5
EGR;198609;24.6
EGR;198610;78.4
EGR;198611;73.1
EGR;198612;96.8
EGR;198701;106.4
EGR;198702;78.9
EGR;198703;99.0
EGR;198704;92.5
EGR;198705;222.9
EGR;198706;159.3
EGR;198707;222.5
EGR;198708;99.7
EGR;198709;165.8
EGR;198710;35.7
EGR;198711;82.8
EGR;198712;65.0
EGR;198801;62.1
EGR;198802;111.7
EGR;198803;210.0
EGR;198804;94.8
EGR;198805;135.2
EGR;198806;145.1
EGR;198807;169.0
EGR;198808;186.4
EGR;198809;118.1
EGR;198810;89.4
EGR;198811;84.3
EGR;198812;141.0
EGR;198901;19.5
EGR;198902;46.3
EGR;198903;65.0
EGR;198904;159.7
EGR;198905;46.8
EGR;198906;105.3
EGR;198907;306.9
EGR;198908;133.8
EGR;198909;127.6
EGR;198910;82.8
EGR;198911;77.6
EGR;198912;48.2
EGR;199001;36.9
EGR;199002;126.5
EGR;199003;99.8
EGR;199004;77.3
EGR;199005;195.6
EGR;199006;228.3
EGR;199007;110.8
EGR;199008;140.0
EGR;199009;122.0
EGR;199010;141.7
EGR;199011;125.4
EGR;199012;73.5
EGR;199101;69.0
EGR;199102;26.1
EGR;199103;74.9
EGR;199104;126.7
EGR;199105;193.4
EGR;199106;287.1
EGR;199107;133.6
EGR;199108;63.0
EGR;199109;127.2
EGR;199110;46.6
EGR;199111;124.7
EGR;199112;71.7
EGR;199201;10.2
EGR;199202;93.1
EGR;199203;108.9
EGR;199204;138.0
EGR;199205;43.7
EGR;199206;144.2
EGR;199207;129.8
EGR;199208;122.6
EGR;199209;68.1
EGR;199210;136.8
EGR;199211;214.0
EGR;199212;87.8
EGR;199301;48.5
EGR;199302;29.9
EGR;199303;97.0
EGR;199304;71.6
EGR;199305;90.3
EGR;199306;155.5
EGR;199307;393.7
EGR;199308;230.3
EGR;199309;158.2
EGR;199310;133.9
EGR;199311;65.3
EGR;199312;108.1
EGR;199401;108.5
EGR;199402;40.7
EGR;199403;87.2
EGR;199404;142.9
EGR;199405;154.0
EGR;199406;128.7
EGR;199407;105.5
EGR;199408;198.9
EGR;199409;128.3
EGR;199410;77.1
EGR;199411;95.3
EGR;199412;144.0
EGR;199501;130.8
EGR;199502;112.6
EGR;199503;150.0
EGR;199504;108.0
EGR;199505;231.3
EGR;199506;232.5
EGR;199507;101.3
EGR;199508;203.5
EGR;199509;122.6
EGR;199510;4.8
EGR;199511;126.9
EGR;199512;172.4
EGR;199601;5.3
EGR;199602;85.6
EGR;199603;90.9
EGR;199604;76.0
EGR;199605;187.4
EGR;199606;156.1
EGR;199607;176.4
EGR;199608;233.0
EGR;199609;136.7
EGR;199610;155.7
EGR;199611;166.1
EGR;199612;77.3
EGR;199701;8.9
EGR;199702;85.9
EGR;199703;63.5
EGR;199704;116.0
EGR;199705;55.2
EGR;199706;164.6
EGR;199707;198.2
EGR;199708;105.3
EGR;199709;61.4
EGR;199710;90.9
EGR;199711;26.8
EGR;199712;138.4
EGR;199801;75.3
EGR;199802;38.1
EGR;199803;127.2
EGR;199804;79.0
EGR;199805;66.0
EGR;199806;139.7
EGR;199807;190.6
EGR;199808;112.8
EGR;199809;225.3
EGR;199810;149.4
EGR;199811;126.1
EGR;199812;62.4
EGR;199901;59.9
EGR;199902;206.6
EGR;199903;84.4
EGR;199904;143.2
EGR;199905;327.4
EGR;199906;205.5
EGR;199907;96.0
EGR;199908;152.0
EGR;199909;106.2
EGR;199910;42.4
EGR;199911;220.0
EGR;199912;179.5
EGR;200001;42.9
EGR;200002;111.0
EGR;200003;146.5
EGR;200004;84.6
EGR;200005;104.4
EGR;200006;130.1
EGR;200007;240.4
EGR;200008;178.8
EGR;200009;180.6
EGR;200010;89.1
EGR;200011;116.1
EGR;200012;24.3
EGR;200101;82.6
EGR;200102;57.2
EGR;200103;164.6
EGR;200104;190.7
EGR;200105;118.7
EGR;200106;248.5
EGR;200107;114.8
EGR;200108;117.3
EGR;200109;156.2
EGR;200110;66.3
EGR;200111;146.9
EGR;200112;87.4
EGR;200201;11.1
EGR;200202;102.8
EGR;200203;51.5
EGR;200204;105.7
EGR;200205;185.6
EGR;200206;155.1
EGR;200207;193.0
EGR;200208;345.1
EGR;200209;249.5
EGR;200210;130.0
EGR;200211;170.2
EGR;200212;84.1
EGR;200301;105.3
EGR;200302;55.5
EGR;200303;60.3
EGR;200304;57.2
EGR;200305;129.2
EGR;200306;81.3
EGR;200307;128.4
EGR;200308;67.3
EGR;200309;74.2
EGR;200310;182.5
EGR;200311;75.6
EGR;200312;41.0
EGR;200401;136.4
EGR;200402;78.3
EGR;200403;169.2
EGR;200404;72.2
EGR;200405;171.4
EGR;200406;162.9
EGR;200407;146.9
EGR;200408;100.3
EGR;200409;139.3
EGR;200410;118.0
EGR;200411;68.4
EGR;200412;71.0
EGR;200501;47.1
EGR;200502;93.8
EGR;200503;60.9
EGR;200504;126.7
EGR;200505;153.0
EGR;200506;127.3
EGR;200507;143.6
EGR;200508;269.8
EGR;200509;81.4
EGR;200510;63.8
EGR;200511;35.4
EGR;200512;83.4
EGR;200601;27.3
EGR;200602;45.9
EGR;200603;138.0
EGR;200604;240.1
EGR;200605;163.1
EGR;200606;66.3
EGR;200607;64.1
EGR;200608;212.7
EGR;200609;141.1
EGR;200610;49.1
EGR;200611;33.1
EGR;200612;72.9
EGR;200701;64.6
EGR;200702;55.9
EGR;200703;108.9
EGR;200704;29.7
EGR;200705;142.6
EGR;200706;89.5
EGR;200707;169.9
EGR;200708;237.9
EGR;200709;131.6
EGR;200710;44.9
EGR;200711;77.7
EGR;200712;93.7
EGR;200801;36.6
EGR;200802;22.1
EGR;200803;97.6
EGR;200804;160.0
EGR;200805;25.8
EGR;200806;155.5
EGR;200807;263.1
EGR;200808;204.5
EGR;200809;157.8
EGR;200810;158.5
EGR;200811;59.3
EGR;200812;80.9
EGR;200901;32.3
EGR;200902;101.1
EGR;200903;106.5
EGR;200904;17.8
EGR;200905;118.1
EGR;200906;258.5
EGR;200907;182.3
EGR;200908;74.2
EGR;200909;66.1
EGR;200910;94.4
EGR;200911;152.6
EGR;200912;126.6
EGR;201001;62.7
EGR;201002;52.5
EGR;201003;63.4
EGR;201004;27.4
EGR;201005;203.5
EGR;201006;214.3
EGR;201007;265.1
EGR;201008;211.3
EGR;201009;137.6
EGR;201010;111.1
EGR;201011;109.3
EGR;201012;140.5
EGR;201101;67.1
EGR;201102;54.4
EGR;201103;69.4
EGR;201104;29.7
EGR;201105;116.6
EGR;201106;171.3
EGR;201107;212.7
EGR;201108;140.8
EGR;201109;113.4
EGR;201110;93.9
EGR;201111;0.1
EGR;201112;186.6
EGR;201201;115.6
EGR;201202;47.0
EGR;201203;29.0
EGR;201204;141.0
EGR;201205;97.8
EGR;201206;207.6
EGR;201207;162.1
EGR;201208;210.5
EGR;201209;151.3
EGR;201210;198.3
EGR;201211;117.0
EGR;201212;146.3
EGR;201301;97.6
EGR;201302;127.5
EGR;201303;90.0
EGR;201304;89.1
EGR;201305;215.1
EGR;201306;289.4
EGR;201307;42.6
EGR;201308;135.5
EGR;201309;153.9
EGR;201310;107.2
EGR;201311;176.4
EGR;201312;31.5
EGR;201401;57.7
EGR;201402;44.0
EGR;201403;52.9
EGR;201404;75.6
EGR;201405;166.2
EGR;201406;118.5
EGR;201407;300.5
EGR;201408;162.1
EGR;201409;81.6
EGR;201410;70.9
EGR;201411;84.8
EGR;201412;122.2
EGR;201501;131.5
EGR;201502;52.6
EGR;201503;91.6
EGR;201504;173.4
EGR;201505;195.6
EGR;201506;182.5
EGR;201507;71.7
EGR;201508;152.9
EGR;201509;122.8
EGR;201510;104.4
EGR;201511;81.2
EGR;201512;28.7
EGR;201601;155.1
EGR;201602;130.3
EGR;201603;73.0
EGR;201604;155.3
EGR;201605;234.3
EGR;201606;221.9
EGR;201607;120.2
EGR;201608;148.3
EGR;201609;78.7
EGR;201610;66.2
EGR;201611;75.5
EGR;201612;13.2
EGR;201701;92.1
EGR;201702;55.8
EGR;201703;75.4
EGR;201704;185.2
EGR;201705;102.7
EGR;201706;90.4
EGR;201707;182.2
EGR;201708;219.0
EGR;201709;200.2
EGR;201710;72.0
EGR;201711;125.8
EGR;201712;154.1
EGR;201801;134.7
EGR;201802;91.4
EGR;201803;85.3
EGR;201804;22.1
EGR;201805;97.2
EGR;201806;163.1
EGR;201807;68.5
EGR;201808;198.8
EGR;201809;125.2
EGR;201810;55.2
EGR;201811;25.8
EGR;201812;145.0
EGR;201901;164.5
EGR;201902;72.9
EGR;201903;64.6
EGR;201904;75.6
EGR;201905;203.8
EGR;201906;88.1
EGR;201907;126.1
EGR;201908;206.6
EGR;201909;128.2
EGR;201910;160.4
EGR;201911;61.5
EGR;201912;52.1
EGR;202001;32.1
EGR;202002;95.4
EGR;202003;62.7
EGR;202004;38.5
EGR;202005;128.4
EGR;202006;235.8
EGR;202007;141.9
EGR;202008;296.5
EGR;202009;146.4
EGR;202010;131.9
EGR;202011;27.8
EGR;202012;104.5
EGR;202101;135.0
EGR;202102;67.3
EGR;202103;66.6
