 

stn;time;fklnd3m0
IYRBW;200901;0
IYRBW;200902;-
IYRBW;200903;0
IYRBW;200904;0
IYRBW;200905;0
IYRBW;200906;0
IYRBW;200907;0
IYRBW;200908;0
IYRBW;200909;0
IYRBW;200910;0
IYRBW;200911;0
IYRBW;200912;0
IYRBW;201001;0
IYRBW;201002;0
IYRBW;201003;0
IYRBW;201004;0
IYRBW;201005;0
IYRBW;201006;0
IYRBW;201007;0
IYRBW;201008;0
IYRBW;201009;0
IYRBW;201010;0
IYRBW;201011;0
IYRBW;201012;1
IYRBW;201101;0
IYRBW;201102;0
IYRBW;201103;0
IYRBW;201104;0
IYRBW;201105;0
IYRBW;201106;0
IYRBW;201107;0
IYRBW;201108;0
IYRBW;201109;0
IYRBW;201110;2
IYRBW;201111;0
IYRBW;201112;0
IYRBW;201201;3
IYRBW;201202;0
IYRBW;201203;0
IYRBW;201204;0
IYRBW;201205;0
IYRBW;201206;0
IYRBW;201207;0
IYRBW;201208;0
IYRBW;201209;0
IYRBW;201210;0
IYRBW;201211;0
IYRBW;201212;0
IYRBW;201301;0
IYRBW;201302;0
IYRBW;201303;0
IYRBW;201304;0
IYRBW;201305;0
IYRBW;201306;0
IYRBW;201307;0
IYRBW;201308;0
IYRBW;201309;0
IYRBW;201310;0
IYRBW;201311;0
IYRBW;201312;0
IYRBW;201401;0
IYRBW;201402;0
IYRBW;201403;1
IYRBW;201404;0
IYRBW;201405;0
IYRBW;201406;0
IYRBW;201407;0
IYRBW;201408;0
IYRBW;201409;0
IYRBW;201410;0
IYRBW;201411;0
IYRBW;201412;2
IYRBW;201501;0
IYRBW;201502;0
IYRBW;201503;0
IYRBW;201504;0
IYRBW;201505;0
IYRBW;201506;0
IYRBW;201507;0
IYRBW;201508;0
IYRBW;201509;1
IYRBW;201510;0
IYRBW;201511;0
IYRBW;201512;0
IYRBW;201601;0
IYRBW;201602;0
IYRBW;201603;0
IYRBW;201604;0
IYRBW;201605;0
IYRBW;201606;0
IYRBW;201607;0
IYRBW;201608;0
IYRBW;201609;0
IYRBW;201610;0
IYRBW;201611;0
