 

stn;time;rre150mx
AGSTE;201507;16.6
AGSTE;201508;15.5
AGSTE;201509;15.7
AGSTE;201510;10.6
AGSTE;201511;40.1
AGSTE;201512;4.9
AGSTE;201601;26.1
AGSTE;201602;12.5
AGSTE;201603;10.1
AGSTE;201604;16.6
AGSTE;201605;52.8
AGSTE;201606;77.2
AGSTE;201607;60.8
AGSTE;201608;30.0
AGSTE;201609;16.1
AGSTE;201610;19.4
AGSTE;201611;22.0
AGSTE;201612;0.2
AGSTE;201701;32.9
AGSTE;201702;15.2
AGSTE;201703;19.6
AGSTE;201704;34.9
AGSTE;201705;11.6
AGSTE;201706;31.7
AGSTE;201707;21.3
AGSTE;201708;22.7
AGSTE;201709;28.1
AGSTE;201710;12.9
AGSTE;201711;30.9
AGSTE;201712;28.8
AGSTE;201801;27.3
AGSTE;201802;14.8
AGSTE;201803;11.7
AGSTE;201804;5.4
AGSTE;201805;13.9
AGSTE;201806;32.6
AGSTE;201807;11.0
AGSTE;201808;35.8
AGSTE;201809;26.0
AGSTE;201810;23.7
AGSTE;201811;3.5
AGSTE;201812;37.8
AGSTE;201901;17.5
AGSTE;201902;11.6
AGSTE;201903;18.9
AGSTE;201904;13.4
AGSTE;201905;31.4
AGSTE;201906;30.9
AGSTE;201907;51.9
AGSTE;201908;21.3
AGSTE;201909;18.7
AGSTE;201910;18.4
AGSTE;201911;11.0
AGSTE;201912;10.2
AGSTE;202001;10.6
AGSTE;202002;23.1
AGSTE;202003;11.0
AGSTE;202004;20.0
AGSTE;202005;18.2
AGSTE;202006;26.6
AGSTE;202007;21.3
AGSTE;202008;42.6
AGSTE;202009;10.9
AGSTE;202010;17.8
AGSTE;202011;8.3
AGSTE;202012;17.6
AGSTE;202101;45.1
AGSTE;202102;7.9
AGSTE;202103;11.4
AGSTE;202104;13.0
AGSTE;202105;23.4
