 

stn;time;rti150yx
DLMUE;1947;19470923
DLMUE;1948;19480705
DLMUE;1949;19490907
DLMUE;1950;19501125
DLMUE;1951;19510820
DLMUE;1952;19520830
DLMUE;1953;19530609
DLMUE;1954;19541209
DLMUE;1955;19550607
DLMUE;1956;19560710
DLMUE;1957;19570721
DLMUE;1958;19580527
DLMUE;1959;19590418
DLMUE;1960;19600626
DLMUE;1961;19610712
DLMUE;1962;19620304
DLMUE;1963;19630607
DLMUE;1964;19640504
DLMUE;1965;19650518
DLMUE;1966;19660820
DLMUE;1967;19670626
DLMUE;1968;19680802
DLMUE;1969;19690826
DLMUE;1970;19700617
DLMUE;1971;19710606
DLMUE;1972;19720629
DLMUE;1973;19730623
DLMUE;1974;19740531
DLMUE;1975;19750811
DLMUE;1976;19760909
DLMUE;1977;19770816
DLMUE;1978;19780522
DLMUE;1979;19790127
DLMUE;1980;19800614
DLMUE;1981;19810525
DLMUE;1982;19820724
DLMUE;1983;19830705
DLMUE;1984;19840530
DLMUE;1985;19850913
DLMUE;1986;19860804
DLMUE;1987;19870926
DLMUE;1988;19880930
DLMUE;1989;19890911
DLMUE;1990;19900813
DLMUE;1991;19911113
DLMUE;1992;19920403
DLMUE;1993;19930509
DLMUE;1994;19940518
DLMUE;1995;19950513
DLMUE;1996;19960707
DLMUE;1997;19970621
DLMUE;1998;19980411
DLMUE;1999;19990511
DLMUE;2000;20000831
