 

stn;time;rhh150mx
EGO;201310;5.0
EGO;201311;7.1
EGO;201312;2.4
EGO;201401;3.9
EGO;201402;3.9
EGO;201403;4.1
EGO;201404;7.1
EGO;201405;6.6
EGO;201406;7.3
EGO;201407;21.5
EGO;201408;10.1
EGO;201409;11.9
EGO;201410;6.0
EGO;201411;3.2
EGO;201412;2.3
EGO;201501;4.3
EGO;201502;0.9
EGO;201503;2.1
EGO;201504;5.3
EGO;201505;11.2
EGO;201506;9.4
EGO;201507;5.1
EGO;201508;7.3
EGO;201509;2.7
EGO;201510;8.9
EGO;201511;16.9
EGO;201512;1.4
EGO;201601;3.2
EGO;201602;3.5
EGO;201603;2.2
EGO;201604;4.3
EGO;201605;6.6
EGO;201606;19.6
EGO;201607;12.0
EGO;201608;15.9
EGO;201609;6.4
EGO;201610;6.1
EGO;201611;4.2
EGO;201612;0.1
EGO;201701;2.8
EGO;201702;3.9
EGO;201703;4.8
EGO;201704;6.3
EGO;201705;4.1
EGO;201706;15.6
EGO;201707;36.6
EGO;201708;8.1
EGO;201709;5.2
EGO;201710;12.7
EGO;201711;9.9
EGO;201712;8.0
EGO;201801;6.7
EGO;201802;2.1
EGO;201803;2.8
EGO;201804;4.1
EGO;201805;44.0
EGO;201806;7.8
EGO;201807;6.0
EGO;201808;6.9
EGO;201809;7.7
EGO;201810;2.7
EGO;201811;1.6
EGO;201812;7.8
EGO;201901;3.6
EGO;201902;4.3
EGO;201903;2.7
EGO;201904;3.1
EGO;201905;12.8
EGO;201906;7.2
EGO;201907;11.7
EGO;201908;12.8
EGO;201909;6.1
EGO;201910;7.7
EGO;201911;3.4
EGO;201912;2.9
EGO;202001;4.6
EGO;202002;7.6
EGO;202003;3.0
EGO;202004;4.3
EGO;202005;6.8
EGO;202006;5.7
EGO;202007;11.7
EGO;202008;8.5
EGO;202009;6.6
EGO;202010;3.9
EGO;202011;2.9
EGO;202012;2.6
EGO;202101;3.6
EGO;202102;3.4
EGO;202103;3.5
