 

stn;time;rre150yx
MOU;1969;35.0
MOU;1970;35.2
MOU;1971;33.7
MOU;1972;42.4
MOU;1973;102.2
MOU;1974;48.6
MOU;1975;47.0
MOU;1976;68.3
MOU;1977;47.7
MOU;1978;87.3
MOU;1979;39.0
MOU;1980;40.8
MOU;1981;91.7
MOU;1982;79.5
MOU;1983;57.8
MOU;1984;43.6
MOU;1985;66.2
MOU;1986;48.7
MOU;1987;79.5
MOU;1988;40.9
MOU;1989;38.8
MOU;1990;44.0
MOU;1991;67.5
MOU;1992;47.6
MOU;1993;35.8
MOU;1994;45.7
MOU;1995;52.7
MOU;1996;54.4
MOU;1997;53.8
MOU;1998;43.8
MOU;1999;37.4
MOU;2000;54.8
MOU;2001;36.0
MOU;2002;56.9
MOU;2003;26.6
MOU;2004;36.0
MOU;2005;63.0
MOU;2006;60.6
MOU;2007;98.4
MOU;2008;46.7
MOU;2009;62.8
MOU;2010;57.2
MOU;2011;36.4
MOU;2012;57.2
MOU;2013;76.1
MOU;2014;33.9
MOU;2015;61.4
MOU;2016;55.0
MOU;2017;32.7
MOU;2018;47.6
MOU;2019;48.8
MOU;2020;27.5
