 

stn;time;hto000y0
SIM;1971;22
SIM;1972;37
SIM;1973;11
SIM;1974;37
SIM;1975;37
SIM;1976;21
SIM;1977;37
SIM;1978;50
SIM;1979;24
SIM;1980;8
SIM;1981;6
SIM;1982;20
SIM;1983;6
SIM;1984;10
SIM;1985;15
SIM;1986;38
SIM;1987;12
SIM;1988;1
SIM;1989;7
SIM;1990;4
SIM;1991;5
SIM;1992;3
SIM;1993;3
SIM;1994;20
SIM;1995;9
SIM;1996;26
