 

stn;time;rs1000y0
BRZ;1901;0
BRZ;1902;0
BRZ;1903;0
BRZ;1904;0
BRZ;1905;0
BRZ;1906;0
BRZ;1907;0
BRZ;1908;0
BRZ;1909;0
BRZ;1910;0
BRZ;1911;0
BRZ;1912;0
BRZ;1913;0
BRZ;1914;0
BRZ;1915;0
BRZ;1916;0
BRZ;1917;0
BRZ;1918;0
BRZ;1919;0
BRZ;1920;0
BRZ;1921;0
BRZ;1922;0
BRZ;1923;0
BRZ;1924;0
BRZ;1925;0
BRZ;1926;0
BRZ;1927;0
BRZ;1928;0
BRZ;1929;0
BRZ;1930;0
BRZ;1931;0
BRZ;1932;0
BRZ;1933;0
BRZ;1934;0
BRZ;1935;0
BRZ;1936;0
BRZ;1937;0
BRZ;1938;0
BRZ;1939;1
BRZ;1940;0
BRZ;1941;0
BRZ;1942;0
BRZ;1943;0
BRZ;1944;0
BRZ;1945;0
BRZ;1946;0
BRZ;1947;0
BRZ;1948;0
BRZ;1949;0
BRZ;1950;0
BRZ;1951;0
BRZ;1952;0
BRZ;1953;0
BRZ;1954;0
BRZ;1955;0
BRZ;1956;0
BRZ;1957;0
BRZ;1958;0
BRZ;1959;0
BRZ;1960;0
BRZ;1961;0
BRZ;1962;0
BRZ;1963;0
BRZ;1964;0
BRZ;1965;0
BRZ;1966;0
BRZ;1967;0
BRZ;1968;0
BRZ;1969;0
BRZ;1970;0
BRZ;1971;0
BRZ;1972;0
BRZ;1973;0
BRZ;1974;0
BRZ;1975;0
BRZ;1976;0
BRZ;1977;0
BRZ;1978;0
BRZ;1979;0
BRZ;1980;0
BRZ;1981;0
BRZ;1982;0
BRZ;1983;0
BRZ;1984;0
BRZ;1985;0
BRZ;1986;0
BRZ;1987;0
BRZ;1988;0
BRZ;1989;0
BRZ;1990;0
BRZ;1991;0
BRZ;1992;0
BRZ;1993;0
BRZ;1994;0
BRZ;1995;0
BRZ;1996;0
BRZ;1997;0
BRZ;1998;0
BRZ;1999;0
BRZ;2000;0
BRZ;2001;0
BRZ;2002;0
BRZ;2003;0
BRZ;2004;0
BRZ;2005;0
BRZ;2006;0
BRZ;2007;0
BRZ;2008;0
BRZ;2009;0
BRZ;2010;0
BRZ;2011;0
BRZ;2012;0
BRZ;2013;0
BRZ;2014;0
BRZ;2015;0
BRZ;2016;0
BRZ;2017;0
BRZ;2018;0
BRZ;2019;0
BRZ;2020;0
