 

stn;time;rre003mx
OLI;196101;53.9
OLI;196102;34.0
OLI;196103;5.8
OLI;196104;50.9
OLI;196105;66.4
OLI;196106;60.0
OLI;196107;33.7
OLI;196108;61.2
OLI;196109;20.7
OLI;196110;90.5
OLI;196111;53.2
OLI;196112;50.6
OLI;196201;39.9
OLI;196202;33.7
OLI;196203;26.9
OLI;196204;108.7
OLI;196205;56.9
OLI;196206;27.2
OLI;196207;8.0
OLI;196208;57.3
OLI;196209;39.1
OLI;196210;11.8
OLI;196211;71.3
OLI;196212;56.5
OLI;196301;29.5
OLI;196302;6.2
OLI;196303;36.3
OLI;196304;45.0
OLI;196305;54.3
OLI;196306;59.6
OLI;196307;26.6
OLI;196308;114.3
OLI;196309;132.1
OLI;196310;77.6
OLI;196311;203.9
OLI;196312;21.5
OLI;196401;40.6
OLI;196402;16.9
OLI;196403;27.4
OLI;196404;95.9
OLI;196405;31.9
OLI;196406;59.7
OLI;196407;22.0
OLI;196408;32.1
OLI;196409;28.7
OLI;196410;50.9
OLI;196411;80.4
OLI;196412;54.8
OLI;196501;47.5
OLI;196502;5.4
OLI;196503;41.7
OLI;196504;5.1
OLI;196505;50.9
OLI;196506;32.2
OLI;196507;37.3
OLI;196508;123.8
OLI;196509;152.0
OLI;196510;78.3
OLI;196511;24.4
OLI;196512;21.9
OLI;196601;5.2
OLI;196602;148.6
OLI;196603;14.3
OLI;196604;70.6
OLI;196605;98.7
OLI;196606;93.8
OLI;196607;55.3
OLI;196608;38.7
OLI;196609;24.4
OLI;196610;91.7
OLI;196611;182.4
OLI;196612;22.2
OLI;196701;7.6
OLI;196702;45.9
OLI;196703;70.6
OLI;196704;127.4
OLI;196705;120.2
OLI;196706;32.7
OLI;196707;54.1
OLI;196708;95.4
OLI;196709;75.9
OLI;196710;54.3
OLI;196711;99.3
OLI;196712;3.1
OLI;196801;22.2
OLI;196802;70.0
OLI;196803;43.2
OLI;196804;94.7
OLI;196805;108.4
OLI;196806;27.5
OLI;196807;57.6
OLI;196808;46.8
OLI;196809;87.0
OLI;196810;37.1
OLI;196811;182.6
OLI;196812;30.6
OLI;196901;56.6
OLI;196902;26.7
OLI;196903;18.2
OLI;196904;26.1
OLI;196905;82.9
OLI;196906;98.5
OLI;196907;71.8
OLI;196908;32.0
OLI;196909;32.0
OLI;196910;6.9
OLI;196911;113.8
OLI;196912;7.8
OLI;197001;69.5
OLI;197002;40.5
OLI;197003;29.0
OLI;197004;57.9
OLI;197005;53.3
OLI;197006;40.3
OLI;197007;26.6
OLI;197008;98.4
OLI;197009;164.7
OLI;197010;55.4
OLI;197011;123.2
OLI;197012;47.0
OLI;197101;36.8
OLI;197102;29.8
OLI;197103;109.6
OLI;197104;38.3
OLI;197105;82.2
OLI;197106;78.8
OLI;197107;35.3
OLI;197108;41.0
OLI;197109;14.2
OLI;197110;11.4
OLI;197111;71.7
OLI;197112;32.2
OLI;197201;45.4
OLI;197202;62.0
OLI;197203;63.0
OLI;197204;39.8
OLI;197205;46.3
OLI;197206;72.2
OLI;197207;31.3
OLI;197208;50.3
OLI;197209;55.6
OLI;197210;43.1
OLI;197211;27.1
OLI;197212;31.4
OLI;197301;19.5
OLI;197302;11.5
OLI;197303;3.9
OLI;197304;78.9
OLI;197305;112.4
OLI;197306;80.6
OLI;197307;111.7
OLI;197308;28.4
OLI;197309;42.3
OLI;197310;51.4
OLI;197311;23.7
OLI;197312;67.5
OLI;197401;17.1
OLI;197402;57.3
OLI;197403;30.7
OLI;197404;40.7
OLI;197405;20.1
OLI;197406;63.5
OLI;197407;55.4
OLI;197408;25.2
OLI;197409;33.5
OLI;197410;28.9
OLI;197411;100.5
OLI;197412;11.1
OLI;197501;83.0
OLI;197502;24.9
OLI;197503;47.6
OLI;197504;120.0
OLI;197505;54.8
OLI;197506;61.0
OLI;197507;60.5
OLI;197508;49.4
OLI;197509;243.9
OLI;197510;74.6
OLI;197511;39.1
OLI;197512;39.1
OLI;197601;11.1
OLI;197602;13.1
OLI;197603;7.4
OLI;197604;55.7
OLI;197605;7.6
OLI;197606;13.6
OLI;197607;32.6
OLI;197608;47.1
OLI;197609;145.6
OLI;197610;152.6
OLI;197611;94.2
OLI;197612;24.2
OLI;197701;80.5
OLI;197702;68.1
OLI;197703;71.9
OLI;197704;147.6
OLI;197705;149.1
OLI;197706;48.2
OLI;197707;94.4
OLI;197708;143.8
OLI;197709;43.4
OLI;197710;173.2
OLI;197711;45.8
OLI;197712;47.3
OLI;197801;75.2
OLI;197802;103.4
OLI;197803;50.4
OLI;197804;77.8
OLI;197805;60.1
OLI;197806;73.8
OLI;197807;38.4
OLI;197808;205.8
OLI;197809;7.9
OLI;197810;47.7
OLI;197811;0.5
OLI;197812;34.5
OLI;197901;54.3
OLI;197902;43.8
