 

stn;time;rhs150m0
WEE;188801;59.0
WEE;188802;103.4
WEE;188803;108.0
WEE;188804;139.7
WEE;188805;65.3
WEE;188806;134.3
WEE;188807;304.8
WEE;188808;196.9
WEE;188809;243.1
WEE;188810;109.8
WEE;188811;71.7
WEE;188812;18.1
WEE;188901;24.5
WEE;188902;202.3
WEE;188903;69.9
WEE;188904;122.5
WEE;188905;68.9
WEE;188906;177.8
WEE;188907;239.5
WEE;188908;175.1
WEE;188909;171.5
WEE;188910;172.4
WEE;188911;85.3
WEE;188912;33.6
WEE;189001;113.4
WEE;189002;4.5
WEE;189003;47.2
WEE;189004;138.8
WEE;189005;86.2
WEE;189006;246.7
WEE;189007;245.8
WEE;189008;362.9
WEE;189009;30.8
WEE;189010;228.6
WEE;189011;105.2
WEE;189012;12.7
WEE;189101;72.1
WEE;189102;13.2
WEE;189103;131.1
WEE;189104;79.8
WEE;189105;80.3
WEE;189106;186.4
WEE;189107;224.2
WEE;189108;144.2
WEE;189109;102.5
WEE;189110;70.8
WEE;189111;84.4
WEE;189112;164.2
WEE;189201;85.3
WEE;189202;165.1
WEE;189203;40.8
WEE;189204;150.1
WEE;189205;77.1
WEE;189206;229.5
WEE;189207;261.7
WEE;189208;147.9
WEE;189209;175.1
WEE;189210;127.0
WEE;189211;41.3
WEE;189212;76.6
WEE;189301;88.9
WEE;189302;113.4
WEE;189303;53.1
WEE;189304;10.0
WEE;189305;121.1
WEE;189306;135.6
WEE;189307;258.5
WEE;189308;59.9
WEE;189309;156.5
WEE;189310;102.1
WEE;189311;110.2
WEE;189312;25.9
WEE;189401;20.9
WEE;189402;127.9
WEE;189403;80.3
WEE;189404;45.8
WEE;189405;135.7
WEE;189406;208.6
WEE;189407;239.0
WEE;189408;201.4
WEE;189409;165.1
WEE;189410;87.1
WEE;189411;37.6
WEE;189412;111.6
WEE;189501;62.1
WEE;189502;22.2
WEE;189503;145.6
WEE;189504;92.5
WEE;189505;173.3
WEE;189506;166.5
WEE;189507;119.7
WEE;189508;190.5
WEE;189509;17.7
WEE;189510;138.3
WEE;189511;70.3
WEE;189512;209.6
WEE;189601;65.3
WEE;189602;62.2
WEE;189603;279.2
WEE;189604;302.5
WEE;189605;103.9
WEE;189606;253.6
WEE;189607;191.9
WEE;189608;264.9
WEE;189609;279.6
WEE;189610;121.6
WEE;189611;54.4
WEE;189612;44.5
WEE;189701;29.9
WEE;189702;193.2
WEE;189703;147.9
WEE;189704;160.6
WEE;189705;122.6
WEE;189706;228.6
WEE;189707;220.8
WEE;189708;255.8
WEE;189709;259.4
WEE;189710;23.6
WEE;189711;23.6
WEE;189712;50.8
WEE;189801;14.5
WEE;189802;172.4
WEE;189803;51.7
WEE;189804;98.5
WEE;189805;192.0
WEE;189806;238.8
WEE;189807;289.1
WEE;189808;137.1
WEE;189809;78.6
WEE;189810;159.5
WEE;189811;102.2
WEE;189812;81.3
WEE;189901;163.2
WEE;189902;25.4
WEE;189903;75.9
WEE;189904;226.8
WEE;189905;177.7
WEE;189906;68.9
WEE;189907;154.5
WEE;189908;117.1
WEE;189909;316.7
WEE;189910;70.9
WEE;189911;18.3
WEE;189912;84.3
WEE;190001;178.2
WEE;190002;96.5
WEE;190003;82.5
WEE;190004;130.4
WEE;190005;132.4
WEE;190006;131.7
WEE;190007;241.8
WEE;190008;132.8
WEE;190009;44.5
WEE;190010;71.9
WEE;190011;85.8
WEE;190012;83.9
WEE;190101;73.5
WEE;190102;32.4
WEE;190103;109.4
WEE;190104;220.9
WEE;190105;44.9
WEE;190106;192.3
WEE;190107;112.9
WEE;190108;343.7
WEE;190109;138.3
WEE;190110;108.0
WEE;190111;24.9
WEE;190112;91.2
WEE;190201;92.3
WEE;190202;50.7
WEE;190203;167.5
WEE;190204;62.4
WEE;190205;171.2
WEE;190206;140.6
WEE;190207;107.6
WEE;190208;184.1
WEE;190209;145.9
WEE;190210;131.4
WEE;190211;14.2
WEE;190212;172.5
WEE;190301;58.1
WEE;190302;83.5
WEE;190303;115.7
WEE;190304;150.6
WEE;190305;79.2
WEE;190306;127.4
WEE;190307;233.9
WEE;190308;127.5
WEE;190309;42.4
WEE;190310;154.7
WEE;190311;122.6
WEE;190312;34.9
WEE;190401;50.3
WEE;190402;114.3
WEE;190403;48.8
WEE;190404;138.3
WEE;190405;264.6
WEE;190406;169.0
WEE;190407;42.1
WEE;190408;124.8
WEE;190409;123.3
WEE;190410;105.2
WEE;190411;70.3
WEE;190412;65.6
WEE;190501;82.3
WEE;190502;52.6
WEE;190503;127.5
WEE;190504;186.7
