 

stn;time;tre200y0
CHM;1864;4.9
CHM;1865;6.1
CHM;1866;6.1
CHM;1867;5.3
CHM;1868;6.3
CHM;1869;5.5
CHM;1870;4.8
CHM;1871;4.7
CHM;1872;6.2
CHM;1873;5.8
CHM;1874;5.6
CHM;1875;5.6
CHM;1876;6.1
CHM;1877;5.4
CHM;1878;5.1
CHM;1879;4.5
CHM;1880;6.2
CHM;1881;5.5
CHM;1882;5.8
CHM;1883;5.3
CHM;1884;6.2
CHM;1885;5.8
CHM;1886;6.1
CHM;1887;5.2
CHM;1888;5.2
CHM;1889;4.6
CHM;1890;5.0
CHM;1891;5.1
CHM;1892;5.9
CHM;1893;6.5
CHM;1894;5.8
CHM;1895;5.5
CHM;1896;4.9
CHM;1897;6.3
CHM;1898;6.8
CHM;1899;6.6
CHM;1900;6.1
CHM;1901;4.9
CHM;1902;5.2
CHM;1903;5.5
CHM;1904;6.1
CHM;1905;4.7
CHM;1906;5.1
CHM;1907;5.4
CHM;1908;5.5
CHM;1909;4.5
CHM;1910;5.1
CHM;1911;6.7
CHM;1912;5.4
CHM;1913;6.0
CHM;1914;5.3
CHM;1915;5.0
CHM;1916;5.6
CHM;1917;4.6
CHM;1918;6.1
CHM;1919;4.7
CHM;1920;6.6
CHM;1921;7.2
CHM;1922;5.0
CHM;1923;5.7
CHM;1924;5.8
CHM;1925;5.7
CHM;1926;6.5
CHM;1927;6.2
CHM;1928;6.9
CHM;1929;6.4
CHM;1930;6.7
CHM;1931;5.2
CHM;1932;6.0
CHM;1933;5.3
CHM;1934;6.2
CHM;1935;4.9
CHM;1936;5.4
CHM;1937;5.7
CHM;1938;5.7
CHM;1939;5.0
CHM;1940;4.7
CHM;1941;4.8
CHM;1942;5.5
CHM;1943;6.5
CHM;1944;5.1
CHM;1945;6.3
CHM;1946;5.8
CHM;1947;6.7
CHM;1948;6.4
CHM;1949;6.6
CHM;1950;6.0
CHM;1951;5.8
CHM;1952;5.9
CHM;1953;6.6
CHM;1954;5.4
CHM;1955;5.7
CHM;1956;4.5
CHM;1957;6.3
CHM;1958;5.7
CHM;1959;6.9
CHM;1960;5.6
CHM;1961;6.8
CHM;1962;4.8
CHM;1963;4.8
CHM;1964;6.0
CHM;1965;4.7
CHM;1966;5.7
CHM;1967;5.8
CHM;1968;5.3
CHM;1969;5.1
CHM;1970;5.2
CHM;1971;5.9
CHM;1972;5.4
CHM;1973;5.2
CHM;1974;5.4
CHM;1975;5.6
CHM;1976;5.9
CHM;1977;5.7
CHM;1978;5.1
CHM;1979;5.4
CHM;1980;4.7
CHM;1981;5.4
CHM;1982;6.3
CHM;1983;6.1
CHM;1984;5.3
CHM;1985;5.3
CHM;1986;5.5
CHM;1987;5.7
CHM;1988;6.4
CHM;1989;7.2
CHM;1990;7.0
CHM;1991;6.3
CHM;1992;6.8
CHM;1993;6.2
CHM;1994;7.5
CHM;1995;6.5
CHM;1996;5.6
CHM;1997;6.5
CHM;1998;6.2
CHM;1999;6.2
CHM;2000;6.8
CHM;2001;6.1
CHM;2002;6.9
CHM;2003;7.3
CHM;2004;6.3
CHM;2005;6.0
CHM;2006;7.0
CHM;2007;6.9
CHM;2008;6.4
CHM;2009;6.8
CHM;2010;5.6
CHM;2011;7.8
CHM;2012;6.8
CHM;2013;6.2
CHM;2014;7.6
CHM;2015;7.8
CHM;2016;7.1
CHM;2017;7.3
CHM;2018;7.9
CHM;2019;7.5
CHM;2020;8.1
