 

stn;time;rs1000y0
GIN;1900;0
GIN;1901;0
GIN;1902;0
GIN;1903;0
GIN;1904;0
GIN;1905;0
GIN;1906;0
GIN;1907;0
GIN;1908;0
GIN;1909;0
GIN;1910;0
GIN;1911;0
GIN;1912;0
GIN;1913;0
GIN;1914;0
GIN;1915;0
GIN;1916;0
GIN;1917;0
GIN;1918;0
GIN;1919;0
GIN;1920;0
GIN;1921;0
GIN;1922;0
GIN;1923;0
GIN;1924;0
GIN;1925;0
GIN;1926;0
GIN;1927;0
GIN;1928;0
GIN;1929;0
GIN;1930;0
GIN;1931;0
GIN;1932;0
GIN;1933;0
GIN;1934;0
GIN;1935;0
GIN;1936;0
GIN;1937;0
GIN;1938;0
GIN;1939;0
GIN;1940;0
GIN;1941;0
GIN;1942;0
GIN;1943;0
GIN;1944;0
GIN;1945;0
GIN;1946;0
GIN;1947;0
GIN;1948;0
GIN;1949;0
GIN;1950;0
GIN;1951;0
GIN;1952;0
GIN;1953;0
GIN;1954;0
GIN;1955;0
GIN;1956;0
GIN;1957;0
GIN;1958;0
GIN;1959;0
GIN;1960;0
GIN;1961;0
GIN;1962;0
GIN;1963;0
GIN;1964;0
GIN;1965;0
GIN;1966;0
GIN;1967;0
GIN;1968;0
GIN;1969;0
GIN;1970;0
GIN;1971;0
GIN;1972;0
GIN;1973;0
GIN;1974;0
GIN;1975;0
GIN;1976;0
GIN;1977;0
GIN;1978;1
GIN;1979;0
GIN;1980;0
GIN;1981;1
GIN;1982;0
GIN;1983;0
GIN;1984;0
GIN;1985;0
GIN;1986;0
GIN;1987;0
GIN;1988;0
GIN;1989;0
GIN;1990;0
GIN;1991;0
GIN;1992;0
GIN;1993;0
GIN;1994;0
GIN;1995;0
GIN;1996;0
GIN;1997;0
GIN;1998;0
GIN;1999;0
GIN;2000;0
GIN;2001;0
GIN;2002;0
GIN;2003;0
GIN;2004;0
GIN;2005;0
GIN;2006;0
GIN;2007;0
GIN;2008;0
GIN;2009;0
GIN;2010;0
GIN;2011;0
