 

stn;time;tre200d0
DLMAI;20050201;-0.9
DLMAI;20050202;-0.7
DLMAI;20050203;1.0
DLMAI;20050204;-1.8
DLMAI;20050205;-7.8
DLMAI;20050206;-8.8
DLMAI;20050207;-9.3
DLMAI;20050208;-5.5
DLMAI;20050209;0.1
DLMAI;20050210;1.4
DLMAI;20050211;3.4
DLMAI;20050212;6.9
DLMAI;20050213;1.3
DLMAI;20050214;-1.1
DLMAI;20050215;-2.8
DLMAI;20050216;-3.4
DLMAI;20050217;-3.4
DLMAI;20050218;-2.9
DLMAI;20050219;-2.9
DLMAI;20050220;-2.6
DLMAI;20050221;-3.8
DLMAI;20050222;-3.6
DLMAI;20050223;-6.7
DLMAI;20050224;-10.0
DLMAI;20050225;-6.8
DLMAI;20050226;-5.0
DLMAI;20050227;-7.2
DLMAI;20050228;-13.7
DLMAI;20050301;-15.0
DLMAI;20050302;-10.7
DLMAI;20050303;-7.7
DLMAI;20050304;-7.0
DLMAI;20050305;-3.7
DLMAI;20050306;-6.4
DLMAI;20050307;-6.4
DLMAI;20050308;-1.3
DLMAI;20050309;0.5
DLMAI;20050310;-2.5
DLMAI;20050311;-2.2
DLMAI;20050312;1.1
DLMAI;20050313;-0.5
DLMAI;20050314;-0.4
DLMAI;20050315;5.3
DLMAI;20050316;7.6
DLMAI;20050317;10.1
DLMAI;20050318;12.2
DLMAI;20050319;9.7
DLMAI;20050320;4.6
DLMAI;20050321;3.7
DLMAI;20050322;5.9
DLMAI;20050323;10.7
DLMAI;20050324;8.9
DLMAI;20050325;8.7
DLMAI;20050326;6.7
DLMAI;20050327;8.9
DLMAI;20050328;10.3
DLMAI;20050329;10.7
DLMAI;20050330;8.4
DLMAI;20050331;8.0
DLMAI;20050401;5.0
DLMAI;20050402;6.5
DLMAI;20050403;8.8
DLMAI;20050404;9.9
DLMAI;20050405;10.8
DLMAI;20050406;12.4
DLMAI;20050407;11.8
DLMAI;20050408;6.8
DLMAI;20050409;3.5
DLMAI;20050410;3.3
DLMAI;20050411;5.7
DLMAI;20050412;8.8
DLMAI;20050413;9.6
DLMAI;20050414;10.7
DLMAI;20050415;12.9
DLMAI;20050416;12.0
DLMAI;20050417;8.6
DLMAI;20050418;7.0
DLMAI;20050419;7.6
DLMAI;20050420;5.6
DLMAI;20050421;4.3
DLMAI;20050422;5.7
DLMAI;20050423;8.3
DLMAI;20050424;10.7
DLMAI;20050425;9.2
DLMAI;20050426;10.1
DLMAI;20050427;9.1
DLMAI;20050428;11.0
DLMAI;20050429;13.2
DLMAI;20050430;16.1
DLMAI;20050501;18.3
DLMAI;20050502;19.3
DLMAI;20050503;15.4
DLMAI;20050504;11.8
DLMAI;20050505;9.6
DLMAI;20050506;7.1
DLMAI;20050507;7.8
DLMAI;20050508;6.5
DLMAI;20050509;6.3
DLMAI;20050510;6.7
DLMAI;20050511;7.2
DLMAI;20050512;8.1
DLMAI;20050513;10.9
DLMAI;20050514;12.9
DLMAI;20050515;11.9
DLMAI;20050516;9.8
DLMAI;20050517;11.1
DLMAI;20050518;8.5
DLMAI;20050519;9.5
DLMAI;20050520;13.1
DLMAI;20050521;16.1
DLMAI;20050522;15.3
DLMAI;20050523;11.3
DLMAI;20050524;12.6
DLMAI;20050525;15.2
DLMAI;20050526;17.5
DLMAI;20050527;19.2
DLMAI;20050528;21.1
DLMAI;20050529;21.9
DLMAI;20050530;18.6
DLMAI;20050531;11.8
DLMAI;20050601;13.0
DLMAI;20050602;14.4
DLMAI;20050603;18.8
DLMAI;20050604;14.5
DLMAI;20050605;13.6
DLMAI;20050606;12.6
DLMAI;20050607;9.0
DLMAI;20050608;9.2
DLMAI;20050609;9.9
DLMAI;20050610;11.2
DLMAI;20050611;12.4
DLMAI;20050612;11.8
DLMAI;20050613;15.5
DLMAI;20050614;16.4
DLMAI;20050615;16.2
DLMAI;20050616;18.3
DLMAI;20050617;18.5
DLMAI;20050618;18.9
DLMAI;20050619;17.2
DLMAI;20050620;18.6
DLMAI;20050621;20.8
DLMAI;20050622;21.4
DLMAI;20050623;20.0
DLMAI;20050624;22.0
DLMAI;20050625;23.0
DLMAI;20050626;20.9
DLMAI;20050627;22.1
DLMAI;20050628;22.8
DLMAI;20050629;19.6
DLMAI;20050630;18.1
DLMAI;20050701;14.6
