 

stn;time;fklnd3m0
IYPRL;200511;0
IYPRL;200512;0
IYPRL;200601;0
IYPRL;200602;1
IYPRL;200603;0
IYPRL;200604;0
IYPRL;200605;0
IYPRL;200606;0
IYPRL;200607;0
IYPRL;200608;0
IYPRL;200609;0
IYPRL;200610;0
IYPRL;200611;0
IYPRL;200612;0
IYPRL;200701;0
IYPRL;200702;0
IYPRL;200703;0
IYPRL;200704;0
IYPRL;200705;0
IYPRL;200706;0
IYPRL;200707;0
IYPRL;200708;0
IYPRL;200709;0
IYPRL;200710;0
IYPRL;200711;0
IYPRL;200712;0
IYPRL;200801;0
IYPRL;200802;0
IYPRL;200803;0
IYPRL;200804;0
IYPRL;200805;0
IYPRL;200806;0
IYPRL;200807;0
IYPRL;200808;0
IYPRL;200809;0
IYPRL;200810;0
IYPRL;200811;0
IYPRL;200812;0
IYPRL;200901;0
IYPRL;200902;0
IYPRL;200903;0
IYPRL;200904;0
IYPRL;200905;0
IYPRL;200906;0
IYPRL;200907;0
IYPRL;200908;0
IYPRL;200909;0
IYPRL;200910;0
IYPRL;200911;0
IYPRL;200912;0
IYPRL;201001;0
IYPRL;201002;0
IYPRL;201003;1
IYPRL;201004;0
IYPRL;201005;0
IYPRL;201006;0
IYPRL;201007;0
IYPRL;201008;0
IYPRL;201009;0
IYPRL;201010;0
IYPRL;201011;0
IYPRL;201012;0
IYPRL;201101;0
IYPRL;201102;0
IYPRL;201103;0
IYPRL;201104;0
IYPRL;201105;0
IYPRL;201106;0
