 

stn;time;fklnd3m0
DLSIP;200807;0
DLSIP;200808;0
DLSIP;200809;0
DLSIP;200810;0
DLSIP;200811;0
DLSIP;200812;0
DLSIP;200901;0
DLSIP;200902;1
DLSIP;200903;0
DLSIP;200904;0
DLSIP;200905;0
DLSIP;200906;0
DLSIP;200907;0
DLSIP;200908;0
DLSIP;200909;0
DLSIP;200910;0
DLSIP;200911;0
DLSIP;200912;0
DLSIP;201001;0
DLSIP;201002;0
DLSIP;201003;0
DLSIP;201004;0
DLSIP;201005;0
DLSIP;201006;0
DLSIP;201007;0
DLSIP;201008;0
DLSIP;201009;0
DLSIP;201010;0
DLSIP;201011;0
DLSIP;201012;0
DLSIP;201101;0
DLSIP;201102;0
DLSIP;201103;0
DLSIP;201104;0
DLSIP;201105;0
DLSIP;201106;0
DLSIP;201107;0
DLSIP;201108;0
DLSIP;201109;0
DLSIP;201110;0
DLSIP;201111;0
DLSIP;201112;0
DLSIP;201201;0
DLSIP;201202;0
DLSIP;201203;0
DLSIP;201204;0
DLSIP;201205;0
DLSIP;201206;0
DLSIP;201207;0
DLSIP;201208;0
DLSIP;201209;0
DLSIP;201210;0
DLSIP;201211;0
DLSIP;201212;0
DLSIP;201301;0
DLSIP;201302;0
DLSIP;201303;0
DLSIP;201304;0
DLSIP;201305;0
DLSIP;201306;0
DLSIP;201307;0
DLSIP;201308;0
DLSIP;201309;0
DLSIP;201310;0
DLSIP;201311;0
DLSIP;201312;0
DLSIP;201401;0
DLSIP;201402;0
DLSIP;201403;0
DLSIP;201404;0
DLSIP;201405;0
DLSIP;201406;0
DLSIP;201407;0
DLSIP;201408;0
DLSIP;201409;0
DLSIP;201410;0
DLSIP;201411;0
DLSIP;201412;0
DLSIP;201501;0
DLSIP;201502;0
DLSIP;201503;1
DLSIP;201504;0
DLSIP;201505;0
DLSIP;201506;0
DLSIP;201507;0
DLSIP;201508;0
DLSIP;201509;0
DLSIP;201510;0
DLSIP;201511;0
DLSIP;201512;0
DLSIP;201601;0
DLSIP;201602;0
DLSIP;201603;0
DLSIP;201604;0
DLSIP;201605;0
DLSIP;201606;0
DLSIP;201607;0
DLSIP;201608;0
DLSIP;201609;0
DLSIP;201610;0
DLSIP;201611;0
DLSIP;201612;0
DLSIP;201701;0
DLSIP;201702;0
DLSIP;201703;0
DLSIP;201704;0
DLSIP;201705;0
DLSIP;201706;0
DLSIP;201707;0
DLSIP;201708;0
DLSIP;201709;0
DLSIP;201710;0
DLSIP;201711;0
DLSIP;201712;0
DLSIP;201801;0
DLSIP;201802;0
DLSIP;201803;0
