 

stn;time;rsd300y0
SBA;1995;4
SBA;1996;5
SBA;1997;1
SBA;1998;1
SBA;1999;5
SBA;2000;9
SBA;2001;2
SBA;2002;10
SBA;2003;2
SBA;2004;4
SBA;2005;2
SBA;2006;1
SBA;2007;6
SBA;2008;3
SBA;2009;4
SBA;2010;4
SBA;2011;3
SBA;2012;3
SBA;2013;5
SBA;2014;9
SBA;2015;4
SBA;2016;2
SBA;2017;1
SBA;2018;9
SBA;2019;6
SBA;2020;2
