 

stn;time;rre150yx
WAF;1961;53.4
WAF;1962;42.6
WAF;1963;45.8
WAF;1964;60.7
WAF;1965;82.7
WAF;1966;59.2
WAF;1967;46.1
WAF;1968;73.4
WAF;1969;58.2
WAF;1970;97.5
WAF;1971;102.6
WAF;1972;63.4
WAF;1973;120.8
WAF;1974;54.3
WAF;1975;69.4
WAF;1976;68.8
WAF;1977;94.6
WAF;1978;116.4
WAF;1979;61.3
WAF;1980;43.8
WAF;1981;76.6
WAF;1982;67.3
WAF;1983;49.1
WAF;1984;72.1
WAF;1985;52.5
WAF;1986;61.7
WAF;1987;60.7
WAF;1988;69.3
WAF;1989;64.2
WAF;1990;62.1
WAF;1991;65.7
WAF;1992;49.3
WAF;1993;70.4
WAF;1994;70.8
WAF;1995;82.5
