 

stn;time;rsd700y0
AIR;1884;2
AIR;1885;4
AIR;1886;8
AIR;1887;2
AIR;1888;5
AIR;1889;5
AIR;1890;2
AIR;1891;1
AIR;1892;2
AIR;1893;1
AIR;1894;1
AIR;1895;3
AIR;1896;3
AIR;1897;2
AIR;1898;3
AIR;1899;0
AIR;1900;3
AIR;1901;2
AIR;1902;1
AIR;1903;4
AIR;1904;0
AIR;1905;2
AIR;1906;2
AIR;1907;2
AIR;1908;1
AIR;1909;2
AIR;1910;2
AIR;1911;2
AIR;1912;0
AIR;1913;5
AIR;1914;4
AIR;1915;2
AIR;1916;1
AIR;1917;4
AIR;1918;4
AIR;1919;1
AIR;1920;2
AIR;1921;1
AIR;1922;3
AIR;1923;4
AIR;1924;6
AIR;1925;5
AIR;1926;8
AIR;1927;4
AIR;1928;7
AIR;1929;2
AIR;1930;1
AIR;1931;3
AIR;1932;3
AIR;1933;3
AIR;1934;1
AIR;1935;1
AIR;1936;0
AIR;1937;4
AIR;1938;1
AIR;1939;2
AIR;1940;2
AIR;1941;1
AIR;1942;4
AIR;1943;2
AIR;1944;0
AIR;1945;2
AIR;1946;0
AIR;1947;0
AIR;1948;4
AIR;1949;1
AIR;1950;3
AIR;1951;5
AIR;1952;0
AIR;1953;0
AIR;1954;4
AIR;1955;2
AIR;1956;2
AIR;1957;4
AIR;1958;4
AIR;1959;2
AIR;1960;1
AIR;1961;0
AIR;1962;0
AIR;1963;4
AIR;1964;1
AIR;1965;2
AIR;1966;4
AIR;1967;1
AIR;1968;4
AIR;1969;2
AIR;1970;1
AIR;1971;2
AIR;1972;1
AIR;1973;2
AIR;1974;1
AIR;1975;3
AIR;1976;5
AIR;1977;6
AIR;1978;1
AIR;1979;4
AIR;1980;3
AIR;1981;7
AIR;1982;2
AIR;1983;3
AIR;1984;2
AIR;1985;1
AIR;1986;4
AIR;1987;6
AIR;1988;5
AIR;1989;2
AIR;1990;1
AIR;1991;4
AIR;1992;1
AIR;1993;10
AIR;1994;2
AIR;1995;2
AIR;1996;6
AIR;1997;3
AIR;1998;2
AIR;1999;1
AIR;2000;5
AIR;2001;3
AIR;2002;8
AIR;2003;0
AIR;2004;1
AIR;2005;1
AIR;2006;2
AIR;2007;1
AIR;2008;2
AIR;2009;3
AIR;2010;0
AIR;2011;2
AIR;2012;3
AIR;2013;4
AIR;2014;4
AIR;2015;2
AIR;2016;1
AIR;2017;3
AIR;2018;4
AIR;2019;7
AIR;2020;2
