 

stn;time;tre200y0
BUS;1985;8.4
BUS;1986;8.7
BUS;1987;8.8
BUS;1988;9.7
BUS;1989;9.6
BUS;1990;9.9
BUS;1991;9.0
BUS;1992;9.7
BUS;1993;9.3
BUS;1994;10.8
BUS;1995;9.7
BUS;1996;8.7
BUS;1997;10.0
BUS;1998;9.7
BUS;1999;9.7
BUS;2000;10.6
BUS;2001;10.0
BUS;2002;10.6
BUS;2003;10.5
BUS;2004;9.8
BUS;2005;9.6
BUS;2006;10.1
BUS;2007;10.4
BUS;2008;9.9
BUS;2009;10.0
BUS;2010;9.1
BUS;2011;10.6
BUS;2012;9.9
BUS;2013;9.5
BUS;2014;10.9
BUS;2015;10.7
BUS;2016;10.1
BUS;2017;10.4
BUS;2018;11.3
BUS;2019;10.7
BUS;2020;11.1
