 

stn;time;rre150y0
DLSAA;1951;887.3
DLSAA;1952;842.8
DLSAA;1953;444.8
DLSAA;1954;782.9
DLSAA;1955;710.8
DLSAA;1956;702.2
DLSAA;1957;755.1
DLSAA;1958;947.6
DLSAA;1959;573.6
DLSAA;1960;837.7
DLSAA;1961;876.8
DLSAA;1962;636.0
DLSAA;1963;725.5
DLSAA;1964;607.3
DLSAA;1965;1194.1
DLSAA;1966;966.5
DLSAA;1967;1025.1
DLSAA;1968;1013.0
DLSAA;1969;827.0
DLSAA;1970;1008.2
DLSAA;1971;577.0
DLSAA;1972;727.5
DLSAA;1973;776.6
DLSAA;1974;856.1
DLSAA;1975;661.6
DLSAA;1976;536.3
DLSAA;1977;877.4
DLSAA;1978;883.8
DLSAA;1979;1045.6
DLSAA;1980;1001.9
DLSAA;1981;1049.1
DLSAA;1982;915.7
DLSAA;1983;829.1
DLSAA;1984;948.1
DLSAA;1985;633.9
DLSAA;1986;1080.6
DLSAA;1987;954.8
DLSAA;1988;968.5
DLSAA;1989;827.9
DLSAA;1990;854.1
DLSAA;1991;687.4
DLSAA;1992;871.9
DLSAA;1993;917.2
DLSAA;1994;910.4
DLSAA;1995;1072.7
DLSAA;1996;751.1
DLSAA;1997;820.7
DLSAA;1998;872.6
DLSAA;1999;968.7
DLSAA;2000;1076.5
DLSAA;2001;1048.6
DLSAA;2002;987.3
DLSAA;2003;667.7
DLSAA;2004;777.6
DLSAA;2005;628.5
DLSAA;2006;834.5
DLSAA;2007;903.1
DLSAA;2008;861.1
DLSAA;2009;848.3
DLSAA;2010;962.0
DLSAA;2011;685.9
DLSAA;2012;844.4
DLSAA;2013;973.0
DLSAA;2014;772.2
DLSAA;2015;618.0
DLSAA;2016;854.0
DLSAA;2017;960.2
DLSAA;2018;893.1
DLSAA;2019;919.1
DLSAA;2020;841.1
