 

stn;time;tre200y0
OTL;1864;11.2
OTL;1865;12.0
OTL;1866;11.8
OTL;1867;12.4
OTL;1868;12.6
OTL;1869;12.0
OTL;1870;11.9
OTL;1871;11.7
OTL;1872;12.0
OTL;1873;12.4
OTL;1874;12.1
OTL;1875;11.8
OTL;1876;12.0
OTL;1877;12.1
OTL;1878;12.0
OTL;1879;11.0
OTL;1880;12.1
OTL;1881;12.0
OTL;1882;11.9
OTL;1883;11.4
OTL;1884;12.1
OTL;1885;11.7
OTL;1886;11.6
OTL;1887;10.8
OTL;1888;10.8
OTL;1889;11.1
OTL;1890;11.0
OTL;1891;11.0
OTL;1892;11.8
OTL;1893;12.3
OTL;1894;11.8
OTL;1895;11.4
OTL;1896;11.2
OTL;1897;12.0
OTL;1898;12.5
OTL;1899;12.6
OTL;1900;12.5
OTL;1901;11.2
OTL;1902;11.6
OTL;1903;11.5
OTL;1904;12.4
OTL;1905;11.5
OTL;1906;12.2
OTL;1907;11.9
OTL;1908;11.7
OTL;1909;11.2
OTL;1910;11.5
OTL;1911;12.2
OTL;1912;11.2
OTL;1913;11.8
OTL;1914;11.4
OTL;1915;11.2
OTL;1916;11.5
OTL;1917;11.1
OTL;1918;11.7
OTL;1919;11.7
OTL;1920;12.4
OTL;1921;12.9
OTL;1922;11.6
OTL;1923;12.3
OTL;1924;11.9
OTL;1925;11.6
OTL;1926;12.6
OTL;1927;12.3
OTL;1928;12.5
OTL;1929;12.0
OTL;1930;11.8
OTL;1931;11.4
OTL;1932;11.4
OTL;1933;11.6
OTL;1934;12.0
OTL;1935;11.5
OTL;1936;11.3
OTL;1937;11.6
OTL;1938;11.6
OTL;1939;11.1
OTL;1940;10.8
OTL;1941;10.7
OTL;1942;11.6
OTL;1943;12.8
OTL;1944;11.5
OTL;1945;12.6
OTL;1946;11.7
OTL;1947;12.1
OTL;1948;12.1
OTL;1949;12.7
OTL;1950;12.2
OTL;1951;11.5
OTL;1952;11.6
OTL;1953;12.2
OTL;1954;11.2
OTL;1955;11.7
OTL;1956;10.9
OTL;1957;11.7
OTL;1958;11.8
OTL;1959;12.5
OTL;1960;11.4
OTL;1961;12.7
OTL;1962;11.7
OTL;1963;11.0
OTL;1964;12.2
OTL;1965;11.4
OTL;1966;11.8
OTL;1967;11.9
OTL;1968;11.4
OTL;1969;11.4
OTL;1970;11.4
OTL;1971;11.8
OTL;1972;11.2
OTL;1973;11.9
OTL;1974;12.0
OTL;1975;11.9
OTL;1976;12.3
OTL;1977;11.4
OTL;1978;10.9
OTL;1979;11.3
OTL;1980;11.1
OTL;1981;11.6
OTL;1982;11.8
OTL;1983;11.8
OTL;1984;11.1
OTL;1985;11.4
OTL;1986;11.8
OTL;1987;11.5
OTL;1988;12.1
OTL;1989;12.4
OTL;1990;12.7
OTL;1991;12.3
OTL;1992;12.5
OTL;1993;12.3
OTL;1994;13.0
OTL;1995;12.2
OTL;1996;11.9
OTL;1997;12.9
OTL;1998;12.5
OTL;1999;12.4
OTL;2000;12.8
OTL;2001;12.5
OTL;2002;12.7
OTL;2003;13.4
OTL;2004;12.5
OTL;2005;12.4
OTL;2006;12.9
OTL;2007;13.5
OTL;2008;12.5
OTL;2009;13.0
OTL;2010;11.9
OTL;2011;13.4
OTL;2012;13.1
OTL;2013;12.7
OTL;2014;13.3
OTL;2015;13.8
OTL;2016;13.2
OTL;2017;13.4
OTL;2018;13.8
OTL;2019;13.8
OTL;2020;13.7
