 

stn;time;rs1000y0
SAP;1901;0
SAP;1902;0
SAP;1903;0
SAP;1904;0
SAP;1905;0
SAP;1906;0
SAP;1907;0
SAP;1908;0
SAP;1909;0
SAP;1910;0
SAP;1911;0
SAP;1912;0
SAP;1913;0
SAP;1914;0
SAP;1915;0
SAP;1916;0
SAP;1917;0
SAP;1918;0
SAP;1919;0
SAP;1920;0
SAP;1921;0
SAP;1922;0
SAP;1923;0
SAP;1924;0
SAP;1925;0
SAP;1926;0
SAP;1927;0
SAP;1928;0
SAP;1929;0
SAP;1930;0
SAP;1931;0
SAP;1932;0
SAP;1933;0
SAP;1934;0
SAP;1935;0
SAP;1936;0
SAP;1937;0
SAP;1938;0
SAP;1939;0
SAP;1940;0
SAP;1941;0
SAP;1942;0
SAP;1943;0
SAP;1944;0
SAP;1945;0
SAP;1946;0
SAP;1947;0
SAP;1948;0
SAP;1949;0
SAP;1950;0
SAP;1951;0
SAP;1952;0
SAP;1953;0
SAP;1954;0
SAP;1955;0
SAP;1956;0
SAP;1957;0
SAP;1958;0
SAP;1959;0
SAP;1960;0
SAP;1961;0
SAP;1962;0
SAP;1963;0
SAP;1964;0
SAP;1965;0
SAP;1966;0
SAP;1967;0
SAP;1968;0
SAP;1969;0
SAP;1970;0
SAP;1971;0
SAP;1972;0
SAP;1973;0
SAP;1974;0
SAP;1975;0
SAP;1976;0
SAP;1977;0
SAP;1978;0
SAP;1979;0
SAP;1980;0
SAP;1981;0
SAP;1982;0
SAP;1983;0
SAP;1984;1
SAP;1985;1
SAP;1986;0
SAP;1987;0
SAP;1988;0
SAP;1989;0
SAP;1990;0
SAP;1991;0
SAP;1992;0
SAP;1993;0
SAP;1994;0
SAP;1995;0
SAP;1996;0
SAP;1997;0
SAP;1998;0
SAP;1999;0
SAP;2000;0
SAP;2001;0
SAP;2002;0
SAP;2003;0
SAP;2004;0
SAP;2005;0
SAP;2006;0
SAP;2007;0
SAP;2008;0
SAP;2009;0
SAP;2010;0
SAP;2011;0
SAP;2012;0
SAP;2013;0
SAP;2014;0
SAP;2015;0
SAP;2016;0
SAP;2017;0
SAP;2018;0
SAP;2019;0
SAP;2020;0
