 

stn;time;rre003mx
TAN;190002;34.1
TAN;190003;30.3
TAN;190004;21.8
TAN;190005;30.9
TAN;190006;41.3
TAN;190007;54.9
TAN;190008;37.9
TAN;190009;28.6
TAN;190010;32.4
TAN;190011;23.8
TAN;190012;83.9
TAN;190101;53.9
TAN;190102;19.4
TAN;190103;39.0
TAN;190104;72.1
TAN;190105;27.0
TAN;190106;78.0
TAN;190107;42.4
TAN;190108;61.9
TAN;190109;63.5
TAN;190110;56.8
TAN;190111;26.1
TAN;190112;50.3
TAN;190201;31.5
TAN;190202;33.8
TAN;190203;40.9
TAN;190204;21.1
TAN;190205;99.7
TAN;190206;32.7
TAN;190207;56.2
TAN;190208;66.6
TAN;190209;62.1
TAN;190210;48.4
TAN;190211;4.5
TAN;190212;42.1
TAN;190301;45.1
TAN;190302;14.6
TAN;190303;36.6
TAN;190304;30.0
TAN;190305;34.3
TAN;190306;50.6
TAN;190307;54.5
TAN;190308;73.2
TAN;190309;59.0
TAN;190310;38.4
TAN;190311;37.2
TAN;190312;18.0
TAN;190401;42.4
TAN;190402;58.0
TAN;190403;29.8
TAN;190404;37.3
TAN;190405;62.7
TAN;190406;60.2
TAN;190407;11.1
TAN;190408;46.4
TAN;190409;43.7
TAN;190410;38.6
TAN;190411;32.4
TAN;190412;50.4
TAN;190501;42.4
TAN;190502;20.1
TAN;190503;28.4
TAN;190504;56.3
TAN;190505;27.8
TAN;190506;26.2
TAN;190507;36.3
TAN;190508;60.5
TAN;190509;71.0
TAN;190510;42.2
TAN;190511;33.3
TAN;190512;24.1
TAN;190601;31.7
TAN;190602;41.7
TAN;190603;54.0
TAN;190604;17.6
TAN;190605;164.0
TAN;190606;74.5
TAN;190607;94.9
TAN;190608;55.4
TAN;190609;25.4
TAN;190610;12.5
TAN;190611;19.4
TAN;190612;28.5
TAN;190701;49.9
TAN;190702;33.3
TAN;190703;69.6
TAN;190704;66.6
TAN;190705;28.7
TAN;190706;56.3
TAN;190707;45.8
TAN;190708;45.8
TAN;190709;38.0
TAN;190710;21.0
TAN;190711;36.0
TAN;190712;57.0
TAN;190801;29.1
TAN;190802;59.9
TAN;190803;29.3
TAN;190804;40.5
TAN;190805;70.0
TAN;190806;29.7
TAN;190807;64.2
TAN;190808;28.9
TAN;190809;64.4
TAN;190810;10.6
TAN;190811;54.7
TAN;190812;39.1
TAN;190901;23.6
TAN;190902;16.0
TAN;190903;29.9
TAN;190904;51.9
TAN;190905;23.1
TAN;190906;71.6
TAN;190907;87.6
TAN;190908;47.2
TAN;190909;23.8
TAN;190910;27.4
TAN;190911;10.9
TAN;190912;48.5
TAN;191001;133.3
TAN;191002;67.9
TAN;191003;33.6
TAN;191004;53.5
TAN;191005;33.9
TAN;191006;85.4
TAN;191007;46.8
TAN;191008;75.4
TAN;191009;35.7
TAN;191010;18.2
TAN;191011;83.0
TAN;191012;46.5
TAN;191101;21.3
TAN;191102;50.4
TAN;191103;30.7
TAN;191104;29.8
TAN;191105;52.8
TAN;191106;55.5
TAN;191107;8.0
TAN;191108;38.5
TAN;191109;55.6
TAN;191110;27.0
TAN;191111;28.4
TAN;191112;35.4
TAN;191201;56.5
TAN;191202;25.2
TAN;191203;32.0
TAN;191204;33.2
TAN;191205;72.1
TAN;191206;82.0
TAN;191207;42.6
TAN;191208;42.5
TAN;191209;26.5
TAN;191210;66.1
TAN;191211;31.2
TAN;191212;25.7
TAN;191301;35.1
TAN;191302;25.3
TAN;191303;35.5
TAN;191304;33.4
TAN;191305;25.2
TAN;191306;41.2
TAN;191307;39.7
TAN;191308;29.4
TAN;191309;58.8
TAN;191310;15.5
TAN;191311;51.1
TAN;191312;39.3
TAN;191401;111.8
TAN;191402;17.5
TAN;191403;65.5
TAN;191404;43.9
TAN;191405;57.7
TAN;191406;33.3
TAN;191407;38.7
TAN;191408;47.9
TAN;191409;70.8
TAN;191410;9.2
TAN;191411;46.8
TAN;191412;19.8
TAN;191501;32.7
TAN;191502;48.3
TAN;191503;48.7
TAN;191504;64.9
TAN;191505;42.7
TAN;191506;27.1
TAN;191507;54.9
TAN;191508;45.1
TAN;191509;31.4
TAN;191510;27.7
TAN;191511;32.8
TAN;191512;56.6
TAN;191601;37.5
TAN;191602;50.7
TAN;191603;30.3
TAN;191604;50.5
TAN;191605;23.5
TAN;191606;63.7
TAN;191607;41.5
TAN;191608;43.3
TAN;191609;31.8
TAN;191610;46.0
TAN;191611;25.4
TAN;191612;38.2
TAN;191701;35.2
TAN;191702;12.5
TAN;191703;54.9
TAN;191704;64.5
TAN;191705;45.5
TAN;191706;42.0
TAN;191707;56.8
TAN;191708;41.3
TAN;191709;61.3
TAN;191710;80.2
TAN;191711;40.1
TAN;191712;10.7
TAN;191801;28.7
TAN;191802;14.0
TAN;191803;27.8
TAN;191804;20.5
TAN;191805;29.8
TAN;191806;62.7
TAN;191807;36.8
TAN;191808;32.4
TAN;191809;70.0
TAN;191810;21.0
TAN;191811;39.0
TAN;191812;98.6
TAN;191901;20.2
TAN;191902;35.9
TAN;191903;103.7
TAN;191904;77.8
TAN;191905;35.3
TAN;191906;60.9
TAN;191907;55.8
TAN;191908;47.6
TAN;191909;26.4
TAN;191910;25.4
TAN;191911;54.2
TAN;191912;90.5
TAN;192001;31.1
TAN;192002;17.8
TAN;192003;29.8
TAN;192004;29.1
TAN;192005;35.2
TAN;192006;47.2
TAN;192007;49.3
TAN;192008;32.6
TAN;192009;48.8
TAN;192010;1.0
TAN;192011;16.0
TAN;192012;47.6
TAN;192101;22.3
TAN;192102;4.9
TAN;192103;15.0
TAN;192104;27.7
TAN;192105;25.6
TAN;192106;32.1
TAN;192107;36.5
TAN;192108;69.0
TAN;192109;47.4
TAN;192110;35.3
TAN;192111;86.2
TAN;192112;24.7
TAN;192201;64.9
TAN;192202;115.0
TAN;192203;25.6
TAN;192204;47.0
TAN;192205;51.7
TAN;192206;55.9
TAN;192207;57.2
TAN;192208;48.4
TAN;192209;42.6
TAN;192210;35.3
TAN;192211;49.9
TAN;192212;35.5
TAN;192301;33.6
TAN;192302;34.5
TAN;192303;20.1
TAN;192304;34.2
TAN;192305;25.8
TAN;192306;54.4
TAN;192307;34.1
TAN;192308;35.3
TAN;192309;61.2
TAN;192310;35.6
TAN;192311;45.8
TAN;192312;91.2
TAN;192401;20.9
TAN;192402;21.3
TAN;192403;24.3
TAN;192404;79.8
TAN;192405;73.0
TAN;192406;54.0
TAN;192407;51.9
TAN;192408;55.1
TAN;192409;39.0
TAN;192410;48.7
TAN;192411;56.9
TAN;192412;11.3
TAN;192501;38.3
TAN;192502;24.5
TAN;192503;18.0
TAN;192504;30.7
TAN;192505;26.2
TAN;192506;10.7
TAN;192507;86.2
TAN;192508;43.2
TAN;192509;47.1
TAN;192510;22.3
TAN;192511;41.4
TAN;192512;85.8
TAN;192601;27.2
TAN;192602;25.7
TAN;192603;35.3
TAN;192604;13.3
TAN;192605;61.9
TAN;192606;76.6
TAN;192607;37.4
TAN;192608;43.8
TAN;192609;20.0
TAN;192610;35.7
TAN;192611;30.1
TAN;192612;13.9
TAN;192701;29.3
TAN;192702;25.0
TAN;192703;36.0
TAN;192704;42.5
TAN;192705;25.4
TAN;192706;79.6
TAN;192707;51.9
TAN;192708;79.4
TAN;192709;51.2
TAN;192710;28.1
TAN;192711;51.1
TAN;192712;29.4
TAN;192801;17.4
TAN;192802;64.9
TAN;192803;21.0
TAN;192804;36.2
TAN;192805;31.2
TAN;192806;41.0
TAN;192807;20.9
TAN;192808;55.1
TAN;192809;62.5
TAN;192810;56.5
TAN;192811;61.1
TAN;192812;44.4
TAN;192901;35.2
TAN;192902;18.2
TAN;192903;21.9
TAN;192904;42.2
TAN;192905;27.7
TAN;192906;53.5
TAN;192907;45.9
TAN;192908;46.4
TAN;192909;20.8
TAN;192910;42.4
TAN;192911;17.6
TAN;192912;34.6
TAN;193001;22.0
TAN;193002;10.4
TAN;193003;21.3
TAN;193004;80.9
TAN;193005;89.2
TAN;193006;63.5
TAN;193007;101.9
TAN;193008;60.4
TAN;193009;32.8
TAN;193010;84.0
TAN;193011;39.7
TAN;193012;22.9
TAN;193101;51.4
TAN;193102;49.1
TAN;193103;61.6
TAN;193104;52.6
TAN;193105;65.6
TAN;193106;52.6
TAN;193107;48.4
TAN;193108;50.6
TAN;193109;28.5
TAN;193110;44.0
TAN;193111;23.0
TAN;193112;34.0
TAN;193201;53.6
TAN;193202;8.9
TAN;193203;112.0
TAN;193204;30.4
TAN;193205;41.3
TAN;193206;54.0
TAN;193207;139.1
TAN;193208;61.0
TAN;193209;29.3
TAN;193210;61.9
TAN;193211;64.8
TAN;193212;11.8
TAN;193301;37.9
TAN;193302;33.2
TAN;193303;41.3
TAN;193304;26.4
TAN;193305;50.5
TAN;193306;103.4
TAN;193307;83.4
TAN;193308;62.5
TAN;193309;55.0
TAN;193310;38.8
TAN;193311;60.0
TAN;193312;5.8
TAN;193401;26.3
TAN;193402;11.3
TAN;193403;25.5
TAN;193404;12.5
TAN;193405;18.5
TAN;193406;44.6
TAN;193407;41.0
TAN;193408;106.5
TAN;193409;106.8
TAN;193410;66.0
TAN;193411;22.3
TAN;193412;36.0
TAN;193501;19.6
TAN;193502;71.7
TAN;193503;27.8
TAN;193504;98.4
TAN;193505;35.4
TAN;193506;38.7
TAN;193507;59.7
TAN;193508;28.2
TAN;193509;44.2
TAN;193510;102.3
TAN;193511;40.1
TAN;193512;88.7
TAN;193601;68.4
TAN;193602;50.2
TAN;193603;13.2
TAN;193604;86.0
TAN;193605;47.7
TAN;193606;57.5
