 

stn;time;hto000y0
GTT;1959;9
GTT;1960;6
GTT;1961;10
GTT;1962;17
GTT;1963;25
GTT;1964;6
GTT;1965;18
GTT;1966;26
GTT;1967;24
GTT;1968;48
GTT;1969;22
GTT;1970;37
GTT;1971;15
GTT;1972;6
GTT;1973;21
GTT;1974;16
GTT;1975;17
GTT;1976;18
GTT;1977;13
GTT;1978;15
GTT;1979;11
GTT;1980;26
GTT;1981;42
GTT;1982;31
GTT;1983;20
GTT;1984;32
GTT;1985;19
GTT;1986;19
GTT;1987;27
GTT;1988;21
GTT;1989;11
GTT;1990;8
GTT;1991;13
GTT;1992;14
GTT;1993;6
GTT;1994;3
GTT;1995;13
GTT;1996;7
