 

stn;time;rre150mx
SGWIL;199401;13.2
SGWIL;199402;15.1
SGWIL;199403;12.9
SGWIL;199404;29.6
SGWIL;199405;51.8
SGWIL;199406;23.2
SGWIL;199407;35.6
SGWIL;199408;35.3
SGWIL;199409;20.3
SGWIL;199410;24.6
SGWIL;199411;9.9
SGWIL;199412;34.4
SGWIL;199501;40.3
SGWIL;199502;20.2
SGWIL;199503;40.9
SGWIL;199504;24.9
SGWIL;199505;44.4
SGWIL;199506;26.9
SGWIL;199507;26.5
SGWIL;199508;39.3
SGWIL;199509;17.2
SGWIL;199510;3.7
SGWIL;199511;28.3
SGWIL;199512;39.4
SGWIL;199601;3.4
SGWIL;199602;16.0
SGWIL;199603;14.6
SGWIL;199604;10.9
SGWIL;199605;30.2
SGWIL;199606;40.9
SGWIL;199607;37.0
SGWIL;199608;37.1
SGWIL;199609;25.3
SGWIL;199610;1.7
SGWIL;199611;30.0
SGWIL;199612;20.4
SGWIL;199701;1.3
SGWIL;199702;18.2
SGWIL;199703;10.5
SGWIL;199704;10.1
SGWIL;199705;15.0
SGWIL;199706;30.0
SGWIL;199707;31.1
SGWIL;199708;37.4
SGWIL;199709;16.2
SGWIL;199710;29.6
SGWIL;199711;6.6
SGWIL;199712;36.8
SGWIL;199801;12.3
SGWIL;199802;16.7
SGWIL;199803;15.8
SGWIL;199804;10.7
SGWIL;199805;22.7
SGWIL;199806;40.4
SGWIL;199807;27.1
SGWIL;199808;23.9
SGWIL;199809;42.7
SGWIL;199810;28.4
SGWIL;199811;26.5
SGWIL;199812;5.1
SGWIL;199901;14.5
SGWIL;199902;34.2
SGWIL;199903;13.9
SGWIL;199904;23.2
SGWIL;199905;76.7
SGWIL;199906;52.3
SGWIL;199907;25.9
SGWIL;199908;36.0
SGWIL;199909;19.9
SGWIL;199910;17.4
SGWIL;199911;37.6
SGWIL;199912;26.0
SGWIL;200001;10.6
SGWIL;200002;22.7
SGWIL;200003;19.2
SGWIL;200004;28.6
SGWIL;200005;37.1
SGWIL;200006;29.8
SGWIL;200007;29.0
SGWIL;200008;36.8
SGWIL;200009;69.7
SGWIL;200010;14.5
SGWIL;200011;22.6
SGWIL;200012;13.6
SGWIL;200101;19.2
SGWIL;200102;15.0
SGWIL;200103;38.2
SGWIL;200104;22.1
SGWIL;200105;22.0
SGWIL;200106;39.2
SGWIL;200107;48.5
SGWIL;200108;26.0
SGWIL;200109;27.4
SGWIL;200110;22.2
SGWIL;200111;19.7
SGWIL;200112;48.4
SGWIL;200201;11.1
SGWIL;200202;23.6
SGWIL;200203;19.7
SGWIL;200204;30.9
SGWIL;200205;28.4
SGWIL;200206;26.7
SGWIL;200207;22.8
SGWIL;200208;42.2
SGWIL;200209;40.4
SGWIL;200210;16.9
SGWIL;200211;30.1
SGWIL;200212;24.3
SGWIL;200301;0.7
SGWIL;200302;24.2
SGWIL;200303;12.3
SGWIL;200304;14.5
SGWIL;200305;17.1
SGWIL;200306;16.7
SGWIL;200307;14.9
SGWIL;200308;34.4
SGWIL;200309;16.1
SGWIL;200310;42.8
SGWIL;200311;23.5
SGWIL;200312;15.0
SGWIL;200401;37.7
SGWIL;200402;12.1
SGWIL;200403;28.2
SGWIL;200404;15.1
SGWIL;200405;24.8
SGWIL;200406;25.8
