 

stn;time;rti150yx
LOH;1864;18640610
LOH;1865;18650630
LOH;1866;18660202
LOH;1867;18671008
LOH;1868;18681206
LOH;1869;18690810
LOH;1870;18700305
LOH;1871;18711001
LOH;1872;18720525
LOH;1873;18730907
LOH;1874;18741202
LOH;1875;18750922
LOH;1876;18760501
LOH;1877;18770410
LOH;1878;18780924
LOH;1879;18790809
LOH;1880;18801027
LOH;1881;18810901
LOH;1882;18820604
LOH;1883;18830531
LOH;1884;18840717
LOH;1885;18850928
LOH;1886;18860609
LOH;1887;18870722
LOH;1888;18881002
LOH;1889;18890904
LOH;1890;18900831
LOH;1891;18910704
LOH;1892;18920613
LOH;1893;18930524
LOH;1894;18940525
LOH;1895;18951112
LOH;1896;18961023
LOH;1897;18970819
LOH;1898;18981101
LOH;1899;18990521
LOH;1900;19000828
LOH;1901;19010728
LOH;1902;19020517
LOH;1903;19030613
LOH;1904;19040527
LOH;1905;19050919
LOH;1906;19060519
LOH;1907;19070612
LOH;1908;19080904
LOH;1909;19090622
LOH;1910;19100118
LOH;1911;19110226
LOH;1912;19120801
LOH;1913;19130619
LOH;1914;19140816
LOH;1915;19151105
LOH;1916;19161005
LOH;1917;19170820
LOH;1918;19180910
LOH;1919;19190817
LOH;1920;19200530
LOH;1921;19210904
LOH;1922;19220715
LOH;1923;19231013
LOH;1924;19240429
LOH;1925;19250811
LOH;1926;19260603
LOH;1927;19270924
LOH;1928;19280930
LOH;1929;19290818
LOH;1930;19300706
LOH;1931;19311025
LOH;1932;19320720
LOH;1933;19330613
LOH;1934;19340909
LOH;1935;19351201
LOH;1936;19360416
LOH;1937;19370318
LOH;1938;19380609
LOH;1939;19390805
LOH;1940;19401007
LOH;1941;19410406
LOH;1942;19420710
LOH;1943;19431113
LOH;1944;19441107
LOH;1945;19450808
LOH;1946;19460601
LOH;1947;19471228
LOH;1948;19480114
LOH;1949;19490512
LOH;1950;19500726
LOH;1951;19511022
LOH;1952;19520110
LOH;1953;19530625
LOH;1954;19540821
LOH;1955;19550721
LOH;1956;19560710
LOH;1957;19570213
LOH;1958;19580819
LOH;1959;19590808
LOH;1960;19600730
LOH;1961;19611017
LOH;1962;19620112
LOH;1963;19630607
LOH;1964;19640504
LOH;1965;19650518
LOH;1966;19660208
LOH;1967;19670607
LOH;1968;19680921
LOH;1969;19690826
LOH;1970;19700814
LOH;1971;19710712
LOH;1972;19720629
LOH;1973;19731007
LOH;1974;19740623
LOH;1975;19750811
LOH;1976;19760725
LOH;1977;19770730
LOH;1978;19780807
LOH;1979;19790712
LOH;1980;19800815
LOH;1981;19811215
LOH;1982;19820724
LOH;1983;19830810
LOH;1984;19840401
LOH;1985;19850507
LOH;1986;19861218
LOH;1987;19870607
LOH;1988;19881204
LOH;1989;19890701
LOH;1990;19900825
LOH;1991;19910616
LOH;1992;19920403
LOH;1993;19931002
LOH;1994;19940518
LOH;1995;19951224
LOH;1996;19960802
LOH;1997;19970225
LOH;1998;19980118
LOH;1999;19990511
LOH;2000;20000920
LOH;2001;20010105
LOH;2002;20020319
LOH;2003;20031007
LOH;2004;20040113
LOH;2005;20050901
LOH;2006;20060409
LOH;2007;20070808
LOH;2008;20080913
LOH;2009;20090714
LOH;2010;20100617
LOH;2011;20110707
LOH;2012;20120701
LOH;2013;20130729
LOH;2014;20140226
LOH;2015;20151120
LOH;2016;20160512
LOH;2017;20170425
LOH;2018;20180612
LOH;2019;20190610
LOH;2020;20200803
