 

stn;time;rti150yx
DLKIF;1941;19411019
DLKIF;1942;19420515
DLKIF;1943;19430611
DLKIF;1944;19440709
DLKIF;1945;19450923
DLKIF;1946;19460707
DLKIF;1947;19470622
DLKIF;1948;19480620
DLKIF;1949;19490521
DLKIF;1950;19500111
DLKIF;1951;19510120
DLKIF;1952;19521103
DLKIF;1953;19530718
DLKIF;1954;19540708
DLKIF;1955;19550708
DLKIF;1956;19560913
DLKIF;1957;19570618
DLKIF;1958;19581020
DLKIF;1959;19590613
DLKIF;1960;19600905
DLKIF;1961;19610812
DLKIF;1962;19620126
DLKIF;1963;19630623
DLKIF;1964;19641008
DLKIF;1965;19650610
DLKIF;1966;19660722
DLKIF;1967;19670531
DLKIF;1968;19681001
DLKIF;1969;19690818
DLKIF;1970;19700809
DLKIF;1971;19710724
DLKIF;1972;19720710
DLKIF;1973;19731115
DLKIF;1974;19740118
DLKIF;1975;19750630
DLKIF;1976;19760522
DLKIF;1977;19770731
DLKIF;1978;19780320
DLKIF;1979;19790617
DLKIF;1980;19800817
DLKIF;1981;19810719
DLKIF;1982;19820626
DLKIF;1983;19830621
DLKIF;1984;19840811
DLKIF;1985;19850806
DLKIF;1986;19860111
DLKIF;1987;19870302
