 

stn;time;rre150y0
MOA;1901;1096.8
MOA;1902;1027.1
MOA;1903;1006.6
MOA;1904;996.6
MOA;1905;1192.7
MOA;1906;874.4
MOA;1907;932.4
MOA;1908;1005.5
MOA;1909;1009.5
MOA;1910;1520.8
MOA;1911;823.0
MOA;1912;1166.0
MOA;1913;994.7
MOA;1914;1176.5
MOA;1915;1114.9
MOA;1916;1242.9
MOA;1917;1108.3
MOA;1918;1060.0
MOA;1919;1078.5
MOA;1920;768.6
MOA;1921;835.6
MOA;1922;1372.7
MOA;1923;1085.6
MOA;1924;996.5
MOA;1925;1035.8
MOA;1926;1065.6
MOA;1927;1338.8
MOA;1928;1004.7
MOA;1929;940.3
MOA;1930;1496.4
MOA;1931;1303.3
MOA;1932;1114.6
MOA;1933;965.8
MOA;1934;892.9
MOA;1935;1176.9
MOA;1936;1283.3
MOA;1937;985.5
MOA;1938;1038.1
MOA;1939;1355.1
MOA;1940;1308.0
MOA;1941;970.1
MOA;1942;940.7
MOA;1943;885.7
MOA;1944;1186.1
MOA;1945;984.5
MOA;1946;1105.0
MOA;1947;740.7
MOA;1948;951.0
MOA;1949;695.8
MOA;1950;1096.2
MOA;1951;1180.1
MOA;1952;1262.4
MOA;1953;866.6
MOA;1954;1139.2
MOA;1955;1098.7
MOA;1956;1156.6
MOA;1957;991.8
MOA;1958;1299.0
MOA;1959;1003.0
MOA;1960;1213.4
MOA;1961;1038.7
MOA;1962;967.8
MOA;1963;931.8
MOA;1964;909.8
MOA;1965;1584.2
MOA;1966;1249.1
MOA;1967;994.9
MOA;1968;1245.8
MOA;1969;986.5
MOA;1970;1345.1
MOA;1971;890.9
MOA;1972;985.6
MOA;1973;1043.7
MOA;1974;1139.4
MOA;1975;1146.0
MOA;1976;821.9
MOA;1977;1166.7
MOA;1978;1138.5
MOA;1979;1296.5
MOA;1980;1138.1
MOA;1981;1276.6
MOA;1982;1174.0
MOA;1983;937.1
MOA;1984;949.9
MOA;1985;898.0
MOA;1986;1241.7
MOA;1987;1122.9
MOA;1988;1204.7
MOA;1989;913.4
MOA;1990;1172.8
MOA;1991;883.7
MOA;1992;1130.2
MOA;1993;1010.3
MOA;1994;1150.3
MOA;1995;1375.1
MOA;1996;1009.3
MOA;1997;818.7
MOA;1998;994.4
MOA;1999;1355.1
MOA;2000;1048.0
MOA;2001;1342.5
MOA;2002;1164.0
MOA;2003;769.1
MOA;2004;1011.1
MOA;2005;1038.9
MOA;2006;1170.5
MOA;2007;1237.7
MOA;2008;1113.1
MOA;2009;1061.1
MOA;2010;1000.9
MOA;2011;940.2
MOA;2012;1284.4
MOA;2013;1127.3
MOA;2014;1047.6
MOA;2015;863.4
MOA;2016;1087.1
MOA;2017;992.6
MOA;2018;843.4
MOA;2019;994.2
MOA;2020;882.3
