 

stn;time;tre200d0
ZHWAL;20180926;10.6
ZHWAL;20180927;14.6
ZHWAL;20180928;15.4
ZHWAL;20180929;10.6
ZHWAL;20180930;12.9
ZHWAL;20181001;6.7
ZHWAL;20181002;6.3
ZHWAL;20181003;9.5
ZHWAL;20181004;11.4
ZHWAL;20181005;14.2
ZHWAL;20181006;15.3
ZHWAL;20181007;14.9
ZHWAL;20181008;11.8
ZHWAL;20181009;13.0
ZHWAL;20181010;16.0
ZHWAL;20181011;16.0
ZHWAL;20181012;16.0
ZHWAL;20181013;15.1
ZHWAL;20181014;17.3
ZHWAL;20181015;16.7
ZHWAL;20181016;14.8
ZHWAL;20181017;13.6
ZHWAL;20181018;12.1
ZHWAL;20181019;9.5
ZHWAL;20181020;9.8
ZHWAL;20181021;8.2
ZHWAL;20181022;6.1
ZHWAL;20181023;8.0
ZHWAL;20181024;9.3
ZHWAL;20181025;11.0
ZHWAL;20181026;9.8
ZHWAL;20181027;3.5
ZHWAL;20181028;0.7
ZHWAL;20181029;4.0
ZHWAL;20181030;2.9
ZHWAL;20181031;8.8
ZHWAL;20181101;8.5
ZHWAL;20181102;7.4
ZHWAL;20181103;7.2
ZHWAL;20181104;8.3
ZHWAL;20181105;13.0
ZHWAL;20181106;13.4
ZHWAL;20181107;8.5
ZHWAL;20181108;7.7
ZHWAL;20181109;7.7
ZHWAL;20181110;9.1
ZHWAL;20181111;10.2
ZHWAL;20181112;12.6
ZHWAL;20181113;9.0
ZHWAL;20181114;5.9
ZHWAL;20181115;3.7
ZHWAL;20181116;1.4
ZHWAL;20181117;0.8
ZHWAL;20181118;-1.6
ZHWAL;20181119;-1.8
ZHWAL;20181120;-1.5
ZHWAL;20181121;-0.5
ZHWAL;20181122;4.4
ZHWAL;20181123;4.9
ZHWAL;20181124;3.9
ZHWAL;20181125;1.6
ZHWAL;20181126;0.2
ZHWAL;20181127;-0.4
ZHWAL;20181128;0.9
ZHWAL;20181129;5.8
ZHWAL;20181130;5.0
ZHWAL;20181201;3.7
ZHWAL;20181202;5.8
ZHWAL;20181203;8.3
ZHWAL;20181204;5.3
ZHWAL;20181205;6.0
ZHWAL;20181206;7.2
ZHWAL;20181207;7.1
ZHWAL;20181208;2.9
ZHWAL;20181209;3.3
ZHWAL;20181210;0.8
ZHWAL;20181211;-1.3
ZHWAL;20181212;-3.2
ZHWAL;20181213;-4.0
ZHWAL;20181214;-4.3
ZHWAL;20181215;-4.6
ZHWAL;20181216;0.1
ZHWAL;20181217;1.0
