 

stn;time;breclod0
WBR;20210414;0
WBR;20210415;0
WBR;20210416;0
WBR;20210417;0
WBR;20210418;0
WBR;20210419;0
WBR;20210420;0
WBR;20210421;0
WBR;20210422;0
WBR;20210423;0
WBR;20210424;0
WBR;20210425;0
WBR;20210426;0
WBR;20210427;0
WBR;20210428;0
WBR;20210429;0
WBR;20210430;0
WBR;20210501;0
WBR;20210502;0
WBR;20210503;0
WBR;20210504;0
WBR;20210505;0
