 

stn;time;rhh150mx
DLGEI;200906;6.8
DLGEI;200907;8.4
DLGEI;200908;21.9
DLGEI;200909;5.4
DLGEI;200910;5.8
DLGEI;200911;3.8
DLGEI;200912;3.1
DLGEI;201001;2.2
DLGEI;201002;2.7
DLGEI;201003;1.8
DLGEI;201004;2.5
DLGEI;201005;4.3
DLGEI;201006;9.9
DLGEI;201007;25.1
DLGEI;201008;14.6
DLGEI;201009;3.7
DLGEI;201010;2.4
DLGEI;201011;2.4
DLGEI;201012;3.6
DLGEI;201101;4.6
DLGEI;201102;0.9
DLGEI;201103;3.9
DLGEI;201104;3.8
DLGEI;201105;9.5
DLGEI;201106;13.1
DLGEI;201107;12.3
DLGEI;201108;14.6
DLGEI;201109;5.8
DLGEI;201110;4.2
DLGEI;201111;0.6
DLGEI;201112;4.3
DLGEI;201201;3.0
DLGEI;201202;1.0
DLGEI;201203;1.2
DLGEI;201204;2.7
DLGEI;201205;16.6
DLGEI;201206;11.0
DLGEI;201207;10.3
DLGEI;201208;16.4
DLGEI;201209;4.1
DLGEI;201210;8.1
DLGEI;201211;3.3
DLGEI;201212;3.0
DLGEI;201301;1.9
DLGEI;201302;4.2
DLGEI;201303;1.7
DLGEI;201304;5.7
DLGEI;201305;11.1
DLGEI;201306;4.3
DLGEI;201307;9.7
DLGEI;201308;20.7
DLGEI;201309;9.8
DLGEI;201310;6.1
DLGEI;201311;4.2
DLGEI;201312;2.8
DLGEI;201401;2.1
DLGEI;201402;7.0
DLGEI;201403;3.0
DLGEI;201404;7.0
DLGEI;201405;4.0
DLGEI;201406;15.7
DLGEI;201407;19.7
DLGEI;201408;8.6
DLGEI;201409;12.2
DLGEI;201410;6.2
DLGEI;201411;4.0
DLGEI;201412;2.7
DLGEI;201501;3.5
DLGEI;201502;2.7
DLGEI;201503;1.9
DLGEI;201504;3.0
DLGEI;201505;8.2
DLGEI;201506;7.1
DLGEI;201507;35.8
DLGEI;201508;3.1
DLGEI;201509;4.8
DLGEI;201510;3.2
DLGEI;201511;10.2
DLGEI;201512;2.6
DLGEI;201601;5.0
DLGEI;201602;3.1
DLGEI;201603;3.9
DLGEI;201604;4.8
DLGEI;201605;4.2
DLGEI;201606;26.4
DLGEI;201607;6.8
DLGEI;201608;4.3
DLGEI;201609;22.5
DLGEI;201610;4.2
DLGEI;201611;3.1
DLGEI;201612;0.7
DLGEI;201701;1.5
DLGEI;201702;3.4
DLGEI;201703;2.9
DLGEI;201704;4.2
DLGEI;201705;9.6
DLGEI;201706;16.1
DLGEI;201707;10.0
DLGEI;201708;12.0
DLGEI;201709;2.7
DLGEI;201710;8.4
DLGEI;201711;7.0
DLGEI;201712;3.6
DLGEI;201801;6.9
DLGEI;201802;3.7
DLGEI;201803;1.3
DLGEI;201804;8.5
DLGEI;201805;17.3
DLGEI;201806;26.3
DLGEI;201807;14.8
DLGEI;201808;5.7
DLGEI;201809;6.8
DLGEI;201810;5.7
DLGEI;201811;0.7
DLGEI;201812;5.5
DLGEI;201901;1.5
DLGEI;201902;1.5
DLGEI;201903;2.8
DLGEI;201904;2.7
DLGEI;201905;8.8
DLGEI;201906;6.8
DLGEI;201907;3.9
DLGEI;201908;6.6
DLGEI;201909;5.5
DLGEI;201910;4.8
DLGEI;201911;4.8
DLGEI;201912;2.3
DLGEI;202001;2.3
DLGEI;202002;5.3
DLGEI;202003;2.3
DLGEI;202004;3.7
DLGEI;202005;5.8
DLGEI;202006;23.1
DLGEI;202007;2.8
DLGEI;202008;21.4
DLGEI;202009;12.2
DLGEI;202010;4.6
DLGEI;202011;2.1
DLGEI;202012;3.5
DLGEI;202101;2.7
DLGEI;202102;2.1
DLGEI;202103;3.9
