 

stn;time;rre150y0
FLW;1901;1216.1
FLW;1902;1333.4
FLW;1903;1080.8
FLW;1904;1014.0
FLW;1905;1242.0
FLW;1906;1219.2
FLW;1907;1160.5
FLW;1908;975.9
FLW;1909;1138.0
FLW;1910;1656.0
FLW;1911;956.5
FLW;1912;1286.7
FLW;1913;1198.5
FLW;1914;1354.7
FLW;1915;1237.6
FLW;1916;1475.0
FLW;1917;1383.1
FLW;1918;1159.6
FLW;1919;1314.2
FLW;1920;1092.3
FLW;1921;893.2
FLW;1922;1570.0
FLW;1923;1160.5
FLW;1924;1232.5
FLW;1925;1026.9
FLW;1926;1141.5
FLW;1927;1247.2
FLW;1928;1183.3
FLW;1929;965.6
FLW;1930;1440.9
FLW;1931;1376.5
FLW;1932;1181.0
FLW;1933;1181.6
FLW;1934;1132.2
FLW;1935;1359.2
FLW;1936;1322.8
FLW;1937;1307.8
FLW;1938;1261.3
FLW;1939;1358.7
FLW;1940;1415.2
FLW;1941;1282.6
FLW;1942;1007.0
FLW;1943;813.0
FLW;1944;1347.2
FLW;1945;1222.6
FLW;1946;1119.8
FLW;1947;1066.5
FLW;1948;1082.1
FLW;1949;816.5
FLW;1950;1199.1
FLW;1951;1259.5
FLW;1952;1255.6
FLW;1953;961.3
FLW;1954;1235.9
FLW;1955;1216.3
FLW;1956;1201.6
FLW;1957;1064.6
FLW;1958;1459.0
FLW;1959;1050.5
FLW;1960;1344.2
FLW;1961;1080.5
FLW;1962;1181.0
FLW;1963;1196.7
FLW;1964;1173.4
FLW;1965;1637.5
FLW;1966;1536.9
FLW;1967;1272.2
FLW;1968;1114.5
FLW;1969;1135.8
FLW;1970;1526.9
FLW;1971;1094.4
FLW;1972;1117.9
FLW;1973;1064.6
FLW;1974;1304.7
FLW;1975;1169.4
FLW;1976;1110.4
FLW;1977;1377.4
FLW;1978;1445.5
FLW;1979;1371.0
FLW;1980;1312.7
FLW;1981;1485.5
FLW;1982;1279.8
FLW;1983;1201.1
FLW;1984;1312.0
FLW;1985;1161.1
FLW;1986;1355.9
FLW;1987;1300.5
FLW;1988;1510.2
FLW;1989;1204.0
FLW;1990;1358.7
FLW;1991;1078.6
FLW;1992;1322.0
FLW;1993;1288.2
FLW;1994;1550.9
FLW;1995;1577.0
FLW;1996;1213.9
FLW;1997;1020.0
FLW;1998;1153.2
FLW;1999;1632.6
FLW;2000;1424.1
FLW;2001;1457.9
FLW;2002;1475.8
FLW;2003;958.6
FLW;2004;1169.7
FLW;2005;1162.4
FLW;2006;1170.4
FLW;2007;1139.6
FLW;2008;1172.4
FLW;2009;1122.4
FLW;2010;1356.9
FLW;2011;1115.3
FLW;2012;1398.3
FLW;2013;1279.7
FLW;2014;1189.4
FLW;2015;1045.4
FLW;2016;1356.3
FLW;2017;1260.7
FLW;2018;882.2
FLW;2019;1212.1
FLW;2020;1185.5
