 

stn;time;fklnd3m0
PMA;201203;1
PMA;201204;3
PMA;201205;0
PMA;201206;0
PMA;201207;1
PMA;201208;1
PMA;201209;4
PMA;201210;1
PMA;201211;6
PMA;201212;4
PMA;201301;0
PMA;201302;1
PMA;201303;1
PMA;201304;4
PMA;201305;0
PMA;201306;1
PMA;201307;2
PMA;201308;2
PMA;201309;0
PMA;201310;5
PMA;201311;3
PMA;201312;3
PMA;201401;5
PMA;201402;6
PMA;201403;-
PMA;201404;0
PMA;201405;1
PMA;201406;0
PMA;201407;2
PMA;201408;0
PMA;201409;0
PMA;201410;3
PMA;201411;3
PMA;201412;2
PMA;201501;9
PMA;201502;3
PMA;201503;3
PMA;201504;1
PMA;201505;1
PMA;201506;0
PMA;201507;2
