 

stn;time;rsd300y0
COY;1913;1
COY;1914;2
COY;1915;6
COY;1916;2
COY;1917;2
COY;1918;5
COY;1919;3
COY;1920;1
COY;1921;1
COY;1922;4
COY;1923;7
COY;1924;3
COY;1925;4
COY;1926;5
COY;1927;2
COY;1928;5
COY;1929;2
COY;1930;7
COY;1931;3
COY;1932;4
COY;1933;1
COY;1934;1
COY;1935;7
COY;1936;5
COY;1937;4
COY;1938;6
COY;1939;8
COY;1940;6
COY;1941;0
COY;1942;4
COY;1943;2
COY;1944;7
COY;1945;2
COY;1946;6
COY;1947;2
COY;1948;5
COY;1949;2
COY;1950;7
COY;1951;2
COY;1952;9
COY;1953;1
COY;1954;8
COY;1955;6
COY;1956;5
COY;1957;2
COY;1958;6
COY;1959;5
COY;1960;5
COY;1961;5
COY;1962;6
COY;1963;6
COY;1964;5
COY;1965;8
COY;1966;4
COY;1967;4
COY;1968;4
COY;1969;3
COY;1970;5
COY;1971;2
COY;1972;4
COY;1973;4
COY;1974;4
COY;1975;4
COY;1976;3
COY;1977;4
COY;1978;4
COY;1979;6
COY;1980;4
COY;1981;12
COY;1982;7
COY;1983;6
COY;1984;2
COY;1985;1
COY;1986;6
COY;1987;4
COY;1988;5
COY;1989;5
COY;1990;6
COY;1991;6
COY;1992;7
COY;1993;4
COY;1994;8
COY;1995;8
COY;1996;6
COY;1997;4
COY;1998;5
COY;1999;9
COY;2000;3
COY;2001;2
COY;2002;7
COY;2003;0
COY;2004;7
COY;2005;3
COY;2006;10
COY;2007;13
COY;2008;6
COY;2009;1
COY;2010;2
COY;2011;4
COY;2012;5
COY;2013;7
COY;2014;1
COY;2015;5
COY;2016;0
