 

stn;time;tre200dx
PIL;19810101;-0.9
PIL;19810102;-4.2
PIL;19810103;0.5
PIL;19810104;-1.6
PIL;19810105;-11.0
PIL;19810106;-9.4
PIL;19810107;-10.9
PIL;19810108;-11.5
PIL;19810109;-2.7
PIL;19810110;-2.0
PIL;19810111;-0.6
PIL;19810112;-2.3
PIL;19810113;-5.6
PIL;19810114;-0.5
PIL;19810115;-4.1
PIL;19810116;-4.2
PIL;19810117;-4.1
PIL;19810118;-5.4
PIL;19810119;-3.7
PIL;19810120;-5.9
PIL;19810121;-8.1
PIL;19810122;-4.6
PIL;19810123;3.0
PIL;19810124;3.3
PIL;19810125;-2.6
PIL;19810126;-6.5
PIL;19810127;-2.1
PIL;19810128;-2.5
PIL;19810129;-0.9
PIL;19810130;0.9
PIL;19810131;2.0
PIL;19810201;3.6
PIL;19810202;2.7
PIL;19810203;2.4
PIL;19810204;-1.2
PIL;19810205;-9.8
PIL;19810206;-1.9
PIL;19810207;0.1
PIL;19810208;4.1
PIL;19810209;7.9
PIL;19810210;-2.1
PIL;19810211;-11.6
PIL;19810212;-10.1
PIL;19810213;-5.7
PIL;19810214;-1.2
PIL;19810215;-1.3
PIL;19810216;0.8
PIL;19810217;-4.2
PIL;19810218;-11.6
PIL;19810219;-10.1
PIL;19810220;-7.9
PIL;19810221;-12.7
PIL;19810222;-6.8
PIL;19810223;-6.7
PIL;19810224;-6.0
PIL;19810225;-2.9
PIL;19810226;-3.8
PIL;19810227;-0.4
PIL;19810228;-1.3
PIL;19810301;-2.2
PIL;19810302;-3.5
PIL;19810303;-5.0
PIL;19810304;-3.9
PIL;19810305;-3.3
PIL;19810306;2.4
PIL;19810307;5.8
PIL;19810308;6.2
PIL;19810309;2.4
PIL;19810310;5.3
PIL;19810311;7.1
PIL;19810312;1.8
PIL;19810313;-0.5
PIL;19810314;-0.5
PIL;19810315;-4.4
PIL;19810316;-6.5
PIL;19810317;-6.5
PIL;19810318;-10.7
PIL;19810319;-0.4
PIL;19810320;2.3
PIL;19810321;1.4
PIL;19810322;3.0
PIL;19810323;2.7
PIL;19810324;3.5
PIL;19810325;10.2
PIL;19810326;10.5
PIL;19810327;5.1
PIL;19810328;5.4
PIL;19810329;6.1
PIL;19810330;3.4
PIL;19810331;6.8
PIL;19810401;5.7
PIL;19810402;8.9
PIL;19810403;9.2
PIL;19810404;6.2
PIL;19810405;1.8
PIL;19810406;6.0
PIL;19810407;7.7
PIL;19810408;4.8
PIL;19810409;6.8
PIL;19810410;8.4
PIL;19810411;8.4
PIL;19810412;7.5
PIL;19810413;8.1
PIL;19810414;8.9
PIL;19810415;8.9
PIL;19810416;4.2
PIL;19810417;-1.6
PIL;19810418;-5.8
PIL;19810419;-4.8
PIL;19810420;-3.9
PIL;19810421;-1.2
PIL;19810422;2.1
PIL;19810423;0.3
