 

stn;time;rti150yx
SNG;1951;19510804
SNG;1952;19521110
SNG;1953;19530625
SNG;1954;19540821
SNG;1955;19550607
SNG;1956;19560810
SNG;1957;19570224
SNG;1958;19580701
SNG;1959;19590822
SNG;1960;19600731
SNG;1961;19610714
SNG;1962;19620101
SNG;1963;19630725
SNG;1964;19640807
SNG;1965;19651107
SNG;1966;19660803
SNG;1967;19671116
SNG;1968;19680921
SNG;1969;19690618
SNG;1970;19700221
SNG;1971;19710911
SNG;1972;19721122
SNG;1973;19730623
SNG;1974;19740823
SNG;1975;19750526
SNG;1976;19760815
SNG;1977;19770809
SNG;1978;19780807
SNG;1979;19791014
SNG;1980;19800124
SNG;1981;19810103
SNG;1982;19820724
SNG;1983;19831126
SNG;1984;19840810
SNG;1985;19851228
SNG;1986;19860527
SNG;1987;19870925
SNG;1988;19880312
SNG;1989;19891028
SNG;1990;19900214
SNG;1991;19910511
SNG;1992;19920624
SNG;1993;19930710
SNG;1994;19940518
SNG;1995;19951224
SNG;1996;19960707
SNG;1997;19970705
SNG;1998;19981103
SNG;1999;19990512
SNG;2000;20000920
SNG;2001;20010715
SNG;2002;20020623
SNG;2003;20030830
SNG;2004;20040708
SNG;2005;20050416
SNG;2006;20060409
SNG;2007;20070808
SNG;2008;20080812
SNG;2009;20090717
SNG;2010;20100827
SNG;2011;20110707
SNG;2012;20121222
SNG;2013;20130729
SNG;2014;20140426
SNG;2015;20151120
SNG;2016;20160711
SNG;2017;20170708
SNG;2018;20180612
SNG;2019;20190727
SNG;2020;20200803
