 

stn;time;tre200y0
DLROS;1988;9.4
DLROS;1989;9.5
DLROS;1990;9.2
DLROS;1991;8.4
DLROS;1992;9.9
DLROS;1993;9.1
DLROS;1994;10.5
DLROS;1995;9.4
DLROS;1996;7.9
DLROS;1997;9.3
DLROS;1998;9.6
DLROS;1999;9.4
DLROS;2000;10.2
DLROS;2001;9.6
DLROS;2002;10.2
DLROS;2003;9.5
DLROS;2004;9.1
DLROS;2005;8.9
DLROS;2006;8.8
DLROS;2007;9.6
DLROS;2008;9.3
DLROS;2009;9.1
DLROS;2010;8.3
DLROS;2011;9.3
DLROS;2012;9.2
DLROS;2013;8.8
DLROS;2014;10.1
DLROS;2015;10.0
DLROS;2016;9.7
DLROS;2017;9.5
DLROS;2018;10.5
DLROS;2019;10.2
DLROS;2020;10.1
