 

stn;time;rre150yx
TRU;1961;74.3
TRU;1962;50.5
TRU;1963;58.2
TRU;1964;51.4
TRU;1965;82.5
TRU;1966;189.0
TRU;1967;46.0
TRU;1968;70.0
TRU;1969;81.3
TRU;1970;47.4
TRU;1971;46.5
TRU;1972;30.9
TRU;1973;71.3
TRU;1974;38.6
TRU;1975;52.0
TRU;1976;61.6
TRU;1977;65.3
TRU;1978;76.0
TRU;1979;71.8
TRU;1980;59.0
TRU;1981;82.0
TRU;1982;94.6
TRU;1983;60.6
TRU;1984;130.5
TRU;1985;98.0
TRU;1986;55.0
TRU;1987;187.5
TRU;1988;60.9
TRU;1989;53.6
TRU;1990;111.5
TRU;1991;104.7
TRU;1992;59.6
TRU;1993;76.4
TRU;1994;52.4
TRU;1995;71.6
TRU;1996;98.3
TRU;1997;49.4
TRU;1998;88.8
TRU;1999;56.6
TRU;2000;67.7
TRU;2001;55.8
TRU;2002;96.4
TRU;2003;66.0
TRU;2004;45.8
TRU;2005;38.9
TRU;2006;40.1
TRU;2007;47.3
TRU;2008;82.4
TRU;2009;81.0
TRU;2010;47.3
TRU;2011;60.3
TRU;2012;85.5
TRU;2013;80.4
TRU;2014;98.5
TRU;2015;40.7
TRU;2016;85.0
TRU;2017;67.7
TRU;2018;81.8
TRU;2019;69.3
TRU;2020;84.9
