 

stn;time;rre150yx
LPG;1900;50.6
LPG;1901;40.8
LPG;1902;32.8
LPG;1903;33.5
LPG;1904;24.8
LPG;1905;50.1
LPG;1906;40.8
LPG;1907;33.5
LPG;1908;41.2
LPG;1909;51.9
LPG;1910;59.0
LPG;1911;32.5
LPG;1912;45.7
LPG;1913;41.9
LPG;1914;43.5
LPG;1915;50.3
LPG;1916;43.6
LPG;1917;66.5
LPG;1918;34.8
LPG;1919;32.5
LPG;1920;33.2
LPG;1921;32.5
LPG;1922;74.5
LPG;1923;44.8
LPG;1924;44.1
LPG;1925;32.4
LPG;1926;70.2
LPG;1927;35.6
LPG;1928;100.6
LPG;1929;26.4
LPG;1930;32.1
LPG;1931;47.6
LPG;1932;34.6
LPG;1933;28.9
LPG;1934;34.8
LPG;1935;47.3
LPG;1936;35.8
LPG;1937;30.5
LPG;1938;48.5
LPG;1939;37.6
LPG;1940;50.5
LPG;1941;31.3
LPG;1942;25.4
LPG;1943;25.9
LPG;1944;71.6
LPG;1945;34.2
LPG;1946;46.8
LPG;1947;22.2
LPG;1948;50.6
LPG;1949;27.0
LPG;1950;32.1
LPG;1951;56.0
LPG;1952;42.8
LPG;1953;36.5
LPG;1954;78.2
LPG;1955;28.9
LPG;1956;48.3
LPG;1957;30.4
LPG;1958;41.2
LPG;1959;28.5
LPG;1960;35.0
LPG;1961;37.4
LPG;1962;46.8
LPG;1963;39.9
LPG;1964;43.5
LPG;1965;31.9
LPG;1966;41.8
LPG;1967;29.4
LPG;1968;48.4
LPG;1969;39.2
LPG;1970;31.5
LPG;1971;34.2
LPG;1972;42.0
LPG;1973;47.2
LPG;1974;25.0
LPG;1975;29.7
LPG;1976;32.5
LPG;1977;56.7
LPG;1978;66.0
LPG;1979;48.0
LPG;1980;45.0
LPG;1981;56.7
LPG;1982;54.0
LPG;1983;33.0
LPG;1984;34.7
LPG;1985;26.6
LPG;1986;36.3
LPG;1987;59.0
LPG;1988;27.5
LPG;1989;23.8
LPG;1990;65.5
LPG;1991;52.5
LPG;1992;52.3
LPG;1993;37.2
LPG;1994;60.3
