 

stn;time;rsd300y0
HER;1961;1
HER;1962;2
HER;1963;1
HER;1964;1
HER;1965;4
HER;1966;1
HER;1967;1
HER;1968;3
HER;1969;2
HER;1970;2
HER;1971;2
HER;1972;2
HER;1973;2
HER;1974;2
HER;1975;0
HER;1976;3
HER;1977;4
HER;1978;4
HER;1979;2
HER;1980;2
HER;1981;6
HER;1982;0
HER;1983;3
HER;1984;1
HER;1985;3
HER;1986;4
HER;1987;1
HER;1988;3
HER;1989;1
HER;1990;8
HER;1991;3
HER;1992;3
HER;1993;3
HER;1994;1
HER;1995;2
HER;1996;1
HER;1997;2
HER;1998;2
HER;1999;1
HER;2000;1
HER;2001;2
HER;2002;3
HER;2003;3
HER;2004;1
HER;2005;2
