 

stn;time;rre150mx
VDMOL;201301;8.8
VDMOL;201302;32.5
VDMOL;201303;11.1
VDMOL;201304;25.2
VDMOL;201305;18.8
VDMOL;201306;18.3
VDMOL;201307;60.6
VDMOL;201308;23.6
VDMOL;201309;15.7
VDMOL;201310;17.7
VDMOL;201311;28.0
VDMOL;201312;53.2
VDMOL;201401;21.3
VDMOL;201402;20.0
VDMOL;201403;13.6
VDMOL;201404;7.6
VDMOL;201405;31.3
VDMOL;201406;19.3
VDMOL;201407;28.3
VDMOL;201408;20.2
VDMOL;201409;18.5
VDMOL;201410;43.0
VDMOL;201411;28.9
VDMOL;201412;10.2
VDMOL;201501;20.1
VDMOL;201502;10.6
VDMOL;201503;51.0
VDMOL;201504;15.5
VDMOL;201505;60.9
VDMOL;201506;22.6
VDMOL;201507;15.1
VDMOL;201508;42.3
VDMOL;201509;44.0
VDMOL;201510;14.1
VDMOL;201511;48.1
VDMOL;201512;4.2
VDMOL;201601;24.7
VDMOL;201602;23.4
VDMOL;201603;18.6
VDMOL;201604;20.0
VDMOL;201605;13.9
VDMOL;201606;27.0
VDMOL;201607;18.0
VDMOL;201608;10.6
VDMOL;201609;14.6
VDMOL;201610;15.8
VDMOL;201611;29.9
VDMOL;201612;1.7
VDMOL;201701;8.6
VDMOL;201702;16.4
VDMOL;201703;24.5
VDMOL;201704;18.6
VDMOL;201705;15.3
VDMOL;201706;16.2
VDMOL;201707;12.0
VDMOL;201708;22.8
VDMOL;201709;9.8
VDMOL;201710;7.4
VDMOL;201711;22.8
VDMOL;201712;35.5
VDMOL;201801;33.0
VDMOL;201802;11.0
VDMOL;201803;19.0
VDMOL;201804;7.3
VDMOL;201805;45.0
VDMOL;201806;40.9
VDMOL;201807;20.3
VDMOL;201808;18.2
VDMOL;201809;5.8
VDMOL;201810;12.4
VDMOL;201811;21.4
VDMOL;201812;33.0
VDMOL;201901;17.2
VDMOL;201902;-
VDMOL;201903;23.2
VDMOL;201904;14.8
VDMOL;201905;11.4
VDMOL;201906;24.6
VDMOL;201907;49.2
VDMOL;201908;22.8
VDMOL;201909;9.6
VDMOL;201910;36.2
VDMOL;201911;32.8
VDMOL;201912;34.0
VDMOL;202001;13.8
VDMOL;202002;27.0
VDMOL;202003;41.8
VDMOL;202004;25.2
VDMOL;202005;15.8
VDMOL;202006;20.6
VDMOL;202007;10.4
VDMOL;202008;18.0
VDMOL;202009;38.4
VDMOL;202010;43.8
VDMOL;202011;11.6
VDMOL;202012;14.6
VDMOL;202101;31.0
VDMOL;202102;11.8
VDMOL;202103;13.4
VDMOL;202104;19.6
VDMOL;202105;30.2
