 

stn;time;rti150yx
ATN;1961;19610712
ATN;1962;19620101
ATN;1963;19630610
ATN;1964;19640504
ATN;1965;19650604
ATN;1966;19660717
ATN;1967;19670910
ATN;1968;19680921
ATN;1969;19690826
ATN;1970;19700203
ATN;1971;19710606
ATN;1972;19721122
ATN;1973;19730623
ATN;1974;19740623
ATN;1975;19750811
ATN;1976;19760601
ATN;1977;19770731
ATN;1978;19780807
ATN;1979;19790921
ATN;1980;19800122
ATN;1981;19810928
ATN;1982;19821006
ATN;1983;19830522
ATN;1984;19840905
ATN;1985;19850826
ATN;1986;19860718
ATN;1987;19870925
ATN;1988;19880604
ATN;1989;19890417
ATN;1990;19900214
ATN;1991;19910511
ATN;1992;19921028
ATN;1993;19930705
ATN;1994;19940706
ATN;1995;19951116
ATN;1996;19960802
ATN;1997;19971221
