 

stn;time;rzz150mx
DLROT;201610;3.3
DLROT;201611;2.7
DLROT;201612;0.2
DLROT;201701;0.7
DLROT;201702;1.0
DLROT;201703;0.6
DLROT;201704;1.2
DLROT;201705;9.9
DLROT;201706;6.1
DLROT;201707;11.5
DLROT;201708;8.7
DLROT;201709;2.2
DLROT;201710;2.2
DLROT;201711;3.1
DLROT;201712;1.7
DLROT;201801;2.4
DLROT;201802;-
DLROT;201803;1.2
DLROT;201804;1.0
DLROT;201805;10.1
DLROT;201806;10.6
DLROT;201807;6.5
DLROT;201808;6.3
DLROT;201809;6.6
DLROT;201810;0.9
DLROT;201811;0.5
DLROT;201812;2.0
DLROT;201901;1.1
DLROT;201902;1.2
DLROT;201903;1.4
DLROT;201904;1.6
